card_id,account_id,customer_id,card_type,network,issue_date,expiry_date,card_status
CARD007599,ACC000478,CUS007538,Debit,Visa,2023-04-07,2027-04-07,Active
CARD007600,ACC005306,CUS009433,Debit,Visa,2024-10-25,2028-10-25,Active
CARD007601,ACC005934,CUS006079,Debit,RuPay,2025-05-30,2029-05-30,Active
CARD007602,ACC004098,CUS003832,Debit,Visa,2021-11-15,2025-11-15,Active
CARD007603,ACC009107,CUS000995,Debit,RuPay,2025-01-03,2029-01-03,Active
CARD007604,ACC012059,CUS005221,Debit,Visa,2021-10-07,2025-10-07,Active
CARD007605,ACC001159,CUS005768,Debit,Mastercard,2025-07-04,2029-07-04,Active
CARD007606,ACC010930,CUS006812,Debit,Mastercard,2026-03-28,2030-03-28,Active
CARD007607,ACC005339,CUS007180,Debit,Visa,2022-10-20,2026-10-20,Active
CARD007608,ACC009525,CUS001909,Debit,Visa,2026-05-14,2030-05-14,Active
CARD007609,ACC010025,CUS002960,Debit,Mastercard,2026-06-07,2030-06-07,Active
CARD007610,ACC005260,CUS005493,Debit,RuPay,2022-03-16,2026-03-16,Active
CARD007611,ACC006545,CUS003025,Credit,Visa,2024-07-31,2028-07-31,Active
CARD007612,ACC004040,CUS003997,Debit,Mastercard,2025-10-21,2029-10-21,Active
CARD007613,ACC011853,CUS009332,Debit,RuPay,2026-04-06,2030-04-06,Active
CARD007614,ACC012408,CUS008846,Debit,Mastercard,2025-11-05,2029-11-05,Active
CARD007615,ACC014869,CUS008140,Debit,Visa,2023-04-18,2027-04-18,Active
CARD007616,ACC002889,CUS005307,Debit,RuPay,2022-03-09,2026-03-09,Active
CARD007617,ACC003813,CUS005682,Debit,RuPay,2026-06-29,2030-06-29,Active
CARD007618,ACC006414,CUS000217,Debit,Visa,2026-02-28,2030-02-28,Active
CARD007619,ACC007532,CUS004028,Credit,Visa,2022-01-30,2026-01-30,Active
CARD007620,ACC012310,CUS007574,Debit,RuPay,2021-10-15,2025-10-15,Active
CARD007621,ACC001929,CUS001450,Debit,Mastercard,2024-05-22,2028-05-22,Blocked
CARD007622,ACC005126,CUS000342,Debit,Mastercard,2022-03-08,2026-03-08,Expired
CARD007623,ACC010362,CUS002593,Credit,Visa,2024-03-28,2028-03-28,Active
CARD007624,ACC010230,CUS001351,Debit,Mastercard,2022-05-06,2026-05-06,Active
CARD007625,ACC009232,CUS008014,Debit,Mastercard,2025-04-10,2029-04-10,Active
CARD007626,ACC001762,CUS003784,Debit,Mastercard,2025-02-16,2029-02-16,Active
CARD007627,ACC002348,CUS002082,Debit,Mastercard,2025-04-14,2029-04-14,Active
CARD007628,ACC002845,CUS009160,Debit,Visa,2026-03-28,2030-03-28,Active
CARD007629,ACC004629,CUS005372,Debit,Visa,2022-05-15,2026-05-15,Active
CARD007630,ACC005698,CUS002590,Debit,RuPay,2025-10-28,2029-10-28,Active
CARD007631,ACC006436,CUS008063,Debit,Mastercard,2021-10-09,2025-10-09,Active
CARD007632,ACC014467,CUS009461,Debit,RuPay,2022-10-04,2026-10-04,Active
CARD007633,ACC007097,CUS005499,Debit,Mastercard,2024-12-19,2028-12-19,Active
CARD007634,ACC003825,CUS005032,Debit,Visa,2025-04-02,2029-04-02,Active
CARD007635,ACC010033,CUS005891,Debit,Mastercard,2024-05-03,2028-05-03,Blocked
CARD007636,ACC012329,CUS007296,Credit,Visa,2023-01-07,2027-01-07,Active
CARD007637,ACC010981,CUS008097,Debit,Mastercard,2025-06-23,2029-06-23,Blocked
CARD007638,ACC002652,CUS003589,Debit,Mastercard,2024-07-18,2028-07-18,Active
CARD007639,ACC006578,CUS006699,Credit,Mastercard,2026-03-20,2030-03-20,Active
CARD007640,ACC005134,CUS008903,Credit,Visa,2023-04-21,2027-04-21,Active
CARD007641,ACC007063,CUS000328,Debit,Visa,2026-05-10,2030-05-10,Active
CARD007642,ACC009840,CUS008299,Credit,Mastercard,2025-03-18,2029-03-18,Active
CARD007643,ACC005800,CUS004094,Debit,Visa,2023-05-28,2027-05-28,Active
CARD007644,ACC009877,CUS003742,Debit,Visa,2023-04-02,2027-04-02,Active
CARD007645,ACC002781,CUS009999,Debit,Visa,2022-12-26,2026-12-26,Expired
CARD007646,ACC009441,CUS007759,Debit,RuPay,2021-12-27,2025-12-27,Active
CARD007647,ACC001966,CUS001348,Debit,Mastercard,2023-06-14,2027-06-14,Active
CARD007648,ACC004528,CUS004567,Debit,Visa,2024-01-05,2028-01-05,Active
CARD007649,ACC000985,CUS003233,Debit,Mastercard,2023-02-03,2027-02-03,Active
CARD007650,ACC013509,CUS006505,Debit,RuPay,2025-03-14,2029-03-14,Active
CARD007651,ACC004382,CUS009575,Debit,RuPay,2026-05-30,2030-05-30,Active
CARD007652,ACC006056,CUS005775,Credit,RuPay,2024-08-27,2028-08-27,Active
CARD007653,ACC006442,CUS001070,Debit,Visa,2025-05-26,2029-05-26,Active
CARD007654,ACC002012,CUS008536,Credit,Visa,2021-12-28,2025-12-28,Active
CARD007655,ACC013809,CUS001433,Debit,Mastercard,2023-10-30,2027-10-30,Active
CARD007656,ACC000499,CUS004829,Debit,Mastercard,2023-05-01,2027-05-01,Active
CARD007657,ACC009240,CUS003315,Debit,Visa,2022-05-01,2026-05-01,Active
CARD007658,ACC008401,CUS006486,Debit,Visa,2022-12-10,2026-12-10,Active
CARD007659,ACC006459,CUS004076,Debit,Visa,2023-11-29,2027-11-29,Active
CARD007660,ACC008385,CUS000918,Debit,RuPay,2026-05-13,2030-05-13,Active
CARD007661,ACC010806,CUS002463,Debit,Mastercard,2023-02-03,2027-02-03,Blocked
CARD007662,ACC001851,CUS009423,Debit,RuPay,2022-10-13,2026-10-13,Active
CARD007663,ACC012522,CUS007297,Debit,RuPay,2025-07-29,2029-07-29,Active
CARD007664,ACC004990,CUS009388,Debit,RuPay,2024-06-17,2028-06-17,Active
CARD007665,ACC010575,CUS009593,Debit,Visa,2025-07-08,2029-07-08,Active
CARD007666,ACC005436,CUS006079,Debit,Mastercard,2025-02-06,2029-02-06,Active
CARD007667,ACC013296,CUS003830,Debit,Visa,2025-03-27,2029-03-27,Active
CARD007668,ACC013862,CUS001192,Debit,Visa,2023-04-18,2027-04-18,Active
CARD007669,ACC008066,CUS007378,Debit,Mastercard,2025-05-19,2029-05-19,Active
CARD007670,ACC003777,CUS002567,Debit,Visa,2022-07-04,2026-07-04,Active
CARD007671,ACC001928,CUS001167,Debit,Mastercard,2024-08-25,2028-08-25,Expired
CARD007672,ACC012260,CUS008775,Debit,Visa,2022-03-15,2026-03-15,Active
CARD007673,ACC010763,CUS004246,Debit,RuPay,2025-11-20,2029-11-20,Active
CARD007674,ACC007082,CUS006964,Credit,Visa,2025-11-29,2029-11-29,Active
CARD007675,ACC004340,CUS004173,Debit,RuPay,2026-03-13,2030-03-13,Active
CARD007676,ACC004521,CUS007679,Credit,RuPay,2022-05-17,2026-05-17,Blocked
CARD007677,ACC001516,CUS006885,Debit,Visa,2023-01-26,2027-01-26,Active
CARD007678,ACC011758,CUS005920,Debit,Visa,2023-06-11,2027-06-11,Active
CARD007679,ACC000229,CUS008661,Debit,Visa,2023-03-05,2027-03-05,Active
CARD007680,ACC000643,CUS001313,Debit,Visa,2023-10-25,2027-10-25,Expired
CARD007681,ACC001675,CUS004045,Debit,RuPay,2022-06-03,2026-06-03,Active
CARD007682,ACC010556,CUS003564,Debit,Visa,2023-12-05,2027-12-05,Active
CARD007683,ACC013962,CUS003013,Credit,RuPay,2025-03-22,2029-03-22,Active
CARD007684,ACC000140,CUS008539,Debit,Visa,2023-07-03,2027-07-03,Active
CARD007685,ACC014276,CUS005324,Debit,Mastercard,2024-05-02,2028-05-02,Active
CARD007686,ACC008065,CUS000613,Debit,Mastercard,2026-05-04,2030-05-04,Active
CARD007687,ACC007976,CUS003177,Debit,Mastercard,2021-09-02,2025-09-02,Expired
CARD007688,ACC006183,CUS002795,Debit,Visa,2022-04-18,2026-04-18,Active
CARD007689,ACC004608,CUS001531,Debit,Mastercard,2025-05-17,2029-05-17,Active
CARD007690,ACC010256,CUS005395,Credit,Visa,2026-03-12,2030-03-12,Active
CARD007691,ACC002932,CUS000124,Debit,Visa,2021-11-26,2025-11-26,Active
CARD007692,ACC001433,CUS007550,Credit,Visa,2022-02-25,2026-02-25,Active
CARD007693,ACC005020,CUS006121,Debit,Mastercard,2023-03-22,2027-03-22,Active
CARD007694,ACC012540,CUS002119,Debit,Visa,2022-12-20,2026-12-20,Active
CARD007695,ACC001799,CUS006403,Debit,Visa,2023-05-16,2027-05-16,Active
CARD007696,ACC012112,CUS003460,Credit,Visa,2024-05-01,2028-05-01,Active
CARD007697,ACC006993,CUS003673,Credit,Visa,2025-06-07,2029-06-07,Active
CARD007698,ACC013685,CUS009039,Debit,Visa,2025-09-01,2029-09-01,Active
CARD007699,ACC004348,CUS008660,Debit,Mastercard,2026-06-16,2030-06-16,Blocked
CARD007700,ACC000669,CUS006893,Debit,Mastercard,2025-10-17,2029-10-17,Active
CARD007701,ACC003275,CUS008953,Debit,Mastercard,2026-07-08,2030-07-08,Active
CARD007702,ACC006226,CUS000523,Debit,Visa,2021-09-16,2025-09-16,Active
CARD007703,ACC007802,CUS007422,Debit,Visa,2026-04-08,2030-04-08,Active
CARD007704,ACC007500,CUS001771,Debit,RuPay,2022-05-13,2026-05-13,Active
CARD007705,ACC006847,CUS009893,Credit,RuPay,2022-06-29,2026-06-29,Active
CARD007706,ACC009355,CUS005869,Debit,Mastercard,2024-08-31,2028-08-31,Active
CARD007707,ACC001663,CUS001350,Debit,Visa,2023-11-09,2027-11-09,Active
CARD007708,ACC004892,CUS001005,Debit,Visa,2024-01-19,2028-01-19,Active
CARD007709,ACC005239,CUS003662,Debit,Visa,2025-10-25,2029-10-25,Active
CARD007710,ACC012334,CUS003563,Debit,Visa,2024-08-28,2028-08-28,Active
CARD007711,ACC013650,CUS006185,Credit,RuPay,2023-03-01,2027-03-01,Active
CARD007712,ACC010755,CUS006123,Credit,Mastercard,2024-12-02,2028-12-02,Expired
CARD007713,ACC004238,CUS001291,Debit,Mastercard,2023-11-01,2027-11-01,Active
CARD007714,ACC010919,CUS007968,Credit,Mastercard,2023-10-23,2027-10-23,Active
CARD007715,ACC008729,CUS006360,Debit,Visa,2026-06-26,2030-06-26,Active
CARD007716,ACC011427,CUS009656,Credit,Visa,2023-12-07,2027-12-07,Active
CARD007717,ACC005406,CUS002264,Credit,Mastercard,2023-01-01,2027-01-01,Active
CARD007718,ACC004008,CUS009417,Debit,Mastercard,2021-12-09,2025-12-09,Active
CARD007719,ACC013268,CUS001334,Debit,Mastercard,2023-11-02,2027-11-02,Active
CARD007720,ACC007775,CUS003974,Debit,Visa,2025-08-17,2029-08-17,Active
CARD007721,ACC000122,CUS007875,Debit,Visa,2022-02-14,2026-02-14,Active
CARD007722,ACC013031,CUS007527,Debit,Mastercard,2023-08-29,2027-08-29,Active
CARD007723,ACC009099,CUS008356,Debit,Visa,2025-07-28,2029-07-28,Active
CARD007724,ACC010818,CUS009149,Credit,Visa,2022-10-14,2026-10-14,Blocked
CARD007725,ACC012327,CUS008925,Credit,RuPay,2024-10-28,2028-10-28,Active
CARD007726,ACC013596,CUS001616,Credit,Visa,2025-06-17,2029-06-17,Active
CARD007727,ACC014567,CUS000962,Credit,Mastercard,2022-01-22,2026-01-22,Active
CARD007728,ACC001667,CUS004964,Debit,Mastercard,2024-12-03,2028-12-03,Active
CARD007729,ACC012665,CUS009776,Credit,RuPay,2025-12-21,2029-12-21,Active
CARD007730,ACC008778,CUS002250,Debit,Mastercard,2024-08-27,2028-08-27,Active
CARD007731,ACC011484,CUS007080,Debit,Mastercard,2025-02-09,2029-02-09,Active
CARD007732,ACC010615,CUS001730,Debit,Visa,2023-11-21,2027-11-21,Active
CARD007733,ACC010097,CUS004111,Credit,Visa,2022-10-11,2026-10-11,Active
CARD007734,ACC009990,CUS006173,Debit,Visa,2024-03-05,2028-03-05,Active
CARD007735,ACC006637,CUS008856,Debit,RuPay,2023-07-25,2027-07-25,Active
CARD007736,ACC011245,CUS001490,Debit,RuPay,2022-06-02,2026-06-02,Active
CARD007737,ACC014500,CUS009626,Debit,Visa,2024-03-01,2028-03-01,Active
CARD007738,ACC012163,CUS007713,Credit,Visa,2023-08-15,2027-08-15,Active
CARD007739,ACC014293,CUS000351,Credit,Visa,2025-08-14,2029-08-14,Active
CARD007740,ACC013911,CUS000425,Debit,RuPay,2023-05-16,2027-05-16,Active
CARD007741,ACC006676,CUS002872,Credit,Visa,2022-01-05,2026-01-05,Active
CARD007742,ACC001478,CUS006075,Credit,Visa,2023-01-16,2027-01-16,Active
CARD007743,ACC002169,CUS009284,Debit,Visa,2024-01-01,2028-01-01,Active
CARD007744,ACC013876,CUS006655,Debit,Visa,2025-06-01,2029-06-01,Active
CARD007745,ACC014089,CUS006349,Debit,Mastercard,2023-11-03,2027-11-03,Active
CARD007746,ACC014953,CUS001932,Debit,Mastercard,2022-07-30,2026-07-30,Active
CARD007747,ACC008267,CUS005572,Debit,Visa,2022-05-31,2026-05-31,Active
CARD007748,ACC004420,CUS007115,Debit,Mastercard,2021-08-15,2025-08-15,Active
CARD007749,ACC007622,CUS006007,Credit,Visa,2024-02-12,2028-02-12,Active
CARD007750,ACC008498,CUS000533,Debit,Mastercard,2022-01-14,2026-01-14,Active
CARD007751,ACC011910,CUS007910,Credit,RuPay,2022-05-29,2026-05-29,Active
CARD007752,ACC009771,CUS003552,Credit,Visa,2026-07-24,2030-07-24,Active
CARD007753,ACC000824,CUS003330,Credit,RuPay,2023-07-28,2027-07-28,Active
CARD007754,ACC009233,CUS000126,Debit,Mastercard,2023-09-09,2027-09-09,Active
CARD007755,ACC011040,CUS000965,Debit,RuPay,2026-07-28,2030-07-28,Active
CARD007756,ACC008459,CUS000405,Debit,Visa,2022-12-05,2026-12-05,Active
CARD007757,ACC011499,CUS005721,Credit,Mastercard,2024-09-25,2028-09-25,Active
CARD007758,ACC009370,CUS005262,Debit,Visa,2022-08-11,2026-08-11,Active
CARD007759,ACC012434,CUS009201,Debit,RuPay,2024-11-27,2028-11-27,Active
CARD007760,ACC006686,CUS000030,Debit,RuPay,2022-03-14,2026-03-14,Active
CARD007761,ACC012651,CUS000602,Debit,RuPay,2022-04-17,2026-04-17,Blocked
CARD007762,ACC005689,CUS001024,Debit,RuPay,2022-01-19,2026-01-19,Active
CARD007763,ACC000062,CUS002640,Debit,RuPay,2025-02-10,2029-02-10,Expired
CARD007764,ACC000391,CUS006425,Debit,RuPay,2025-08-09,2029-08-09,Active
CARD007765,ACC007045,CUS006192,Debit,RuPay,2023-02-12,2027-02-12,Active
CARD007766,ACC014074,CUS006973,Debit,Visa,2026-03-08,2030-03-08,Active
CARD007767,ACC013126,CUS009311,Debit,Mastercard,2025-07-07,2029-07-07,Active
CARD007768,ACC012430,CUS003350,Debit,Visa,2025-12-16,2029-12-16,Blocked
CARD007769,ACC002004,CUS003675,Debit,Visa,2023-12-25,2027-12-25,Active
CARD007770,ACC000851,CUS006114,Debit,Mastercard,2023-11-10,2027-11-10,Active
CARD007771,ACC014305,CUS007231,Credit,Mastercard,2021-10-19,2025-10-19,Active
CARD007772,ACC008295,CUS000337,Credit,RuPay,2024-06-27,2028-06-27,Active
CARD007773,ACC010030,CUS008182,Credit,Visa,2022-09-12,2026-09-12,Active
CARD007774,ACC001036,CUS002358,Credit,Mastercard,2025-03-17,2029-03-17,Active
CARD007775,ACC014719,CUS001994,Debit,Visa,2024-10-03,2028-10-03,Active
CARD007776,ACC013297,CUS000272,Debit,Visa,2024-04-27,2028-04-27,Active
CARD007777,ACC005112,CUS003802,Debit,Visa,2023-10-01,2027-10-01,Active
CARD007778,ACC009703,CUS003058,Debit,Mastercard,2024-06-22,2028-06-22,Active
CARD007779,ACC011314,CUS002093,Debit,Mastercard,2024-10-26,2028-10-26,Active
CARD007780,ACC004972,CUS003419,Debit,RuPay,2023-12-08,2027-12-08,Active
CARD007781,ACC011087,CUS007615,Debit,RuPay,2021-11-04,2025-11-04,Blocked
CARD007782,ACC001097,CUS004814,Debit,Mastercard,2021-12-10,2025-12-10,Active
CARD007783,ACC003497,CUS008211,Debit,Visa,2024-02-29,2028-02-29,Active
CARD007784,ACC005585,CUS000476,Debit,RuPay,2021-12-03,2025-12-03,Active
CARD007785,ACC008712,CUS000662,Debit,Visa,2022-05-12,2026-05-12,Active
CARD007786,ACC009987,CUS007785,Debit,Mastercard,2024-02-06,2028-02-06,Active
CARD007787,ACC001844,CUS000199,Credit,RuPay,2024-03-03,2028-03-03,Active
CARD007788,ACC010062,CUS000434,Credit,Visa,2023-07-20,2027-07-20,Active
CARD007789,ACC001163,CUS001591,Credit,Mastercard,2023-05-22,2027-05-22,Active
CARD007790,ACC009776,CUS002355,Debit,RuPay,2026-01-04,2030-01-04,Active
CARD007791,ACC005260,CUS005493,Debit,Visa,2026-07-03,2030-07-03,Active
CARD007792,ACC001269,CUS009309,Credit,Mastercard,2025-06-28,2029-06-28,Active
CARD007793,ACC005939,CUS009625,Debit,Visa,2026-02-04,2030-02-04,Active
CARD007794,ACC001540,CUS009574,Credit,RuPay,2022-11-08,2026-11-08,Active
CARD007795,ACC002674,CUS006612,Credit,Mastercard,2023-06-03,2027-06-03,Active
CARD007796,ACC012945,CUS009780,Debit,Visa,2022-07-26,2026-07-26,Active
CARD007797,ACC014195,CUS003620,Debit,Mastercard,2024-06-11,2028-06-11,Active
CARD007798,ACC004893,CUS007185,Debit,Mastercard,2024-04-11,2028-04-11,Active
CARD007799,ACC007790,CUS007247,Credit,Visa,2025-12-28,2029-12-28,Active
CARD007800,ACC002455,CUS006342,Credit,Mastercard,2026-02-19,2030-02-19,Expired
CARD007801,ACC005182,CUS006798,Credit,RuPay,2025-08-07,2029-08-07,Active
CARD007802,ACC013816,CUS008124,Credit,Visa,2024-06-19,2028-06-19,Active
CARD007803,ACC006784,CUS008439,Debit,RuPay,2022-10-09,2026-10-09,Active
CARD007804,ACC006223,CUS008447,Credit,Visa,2023-10-04,2027-10-04,Active
CARD007805,ACC000140,CUS008539,Debit,RuPay,2023-08-28,2027-08-28,Active
CARD007806,ACC006704,CUS004204,Debit,RuPay,2026-08-03,2030-08-03,Active
CARD007807,ACC012705,CUS002666,Credit,RuPay,2025-08-25,2029-08-25,Active
CARD007808,ACC013709,CUS007721,Debit,Visa,2022-10-16,2026-10-16,Active
CARD007809,ACC011615,CUS007088,Debit,Mastercard,2023-03-27,2027-03-27,Active
CARD007810,ACC010186,CUS000953,Debit,Visa,2022-04-27,2026-04-27,Active
CARD007811,ACC008675,CUS005462,Debit,RuPay,2021-11-27,2025-11-27,Active
CARD007812,ACC003238,CUS009313,Credit,Visa,2024-06-06,2028-06-06,Blocked
CARD007813,ACC005241,CUS000643,Debit,Mastercard,2024-11-09,2028-11-09,Active
CARD007814,ACC012020,CUS004262,Debit,Mastercard,2026-03-21,2030-03-21,Blocked
CARD007815,ACC012503,CUS008873,Credit,RuPay,2024-02-23,2028-02-23,Active
CARD007816,ACC001007,CUS002240,Credit,Visa,2025-02-06,2029-02-06,Active
CARD007817,ACC002765,CUS004415,Debit,Visa,2025-06-25,2029-06-25,Active
CARD007818,ACC004210,CUS000770,Debit,Visa,2022-10-14,2026-10-14,Active
CARD007819,ACC001503,CUS001983,Debit,Mastercard,2023-08-06,2027-08-06,Active
CARD007820,ACC012466,CUS006052,Credit,Visa,2023-07-23,2027-07-23,Active
CARD007821,ACC000893,CUS003624,Debit,RuPay,2024-12-12,2028-12-12,Active
CARD007822,ACC013799,CUS004006,Debit,Visa,2024-04-10,2028-04-10,Blocked
CARD007823,ACC006412,CUS000668,Debit,Mastercard,2025-12-30,2029-12-30,Blocked
CARD007824,ACC007895,CUS007095,Debit,Mastercard,2022-09-09,2026-09-09,Active
CARD007825,ACC013082,CUS004168,Debit,Mastercard,2025-11-27,2029-11-27,Active
CARD007826,ACC012639,CUS000143,Credit,Mastercard,2023-04-09,2027-04-09,Active
CARD007827,ACC005851,CUS007780,Debit,RuPay,2022-09-07,2026-09-07,Active
CARD007828,ACC002003,CUS001834,Debit,Mastercard,2023-09-24,2027-09-24,Blocked
CARD007829,ACC008305,CUS009935,Debit,Mastercard,2024-02-02,2028-02-02,Active
CARD007830,ACC013773,CUS000687,Debit,RuPay,2025-06-29,2029-06-29,Expired
CARD007831,ACC011614,CUS006789,Debit,Mastercard,2023-07-20,2027-07-20,Blocked
CARD007832,ACC010817,CUS006465,Debit,RuPay,2025-06-16,2029-06-16,Blocked
CARD007833,ACC004611,CUS007353,Debit,Mastercard,2024-02-05,2028-02-05,Active
CARD007834,ACC001160,CUS007919,Debit,RuPay,2026-05-27,2030-05-27,Active
CARD007835,ACC007035,CUS006910,Debit,Visa,2022-08-26,2026-08-26,Active
CARD007836,ACC000766,CUS001258,Debit,Mastercard,2025-07-24,2029-07-24,Active
CARD007837,ACC005210,CUS006181,Debit,Visa,2022-08-31,2026-08-31,Active
CARD007838,ACC005065,CUS000136,Debit,Mastercard,2022-01-20,2026-01-20,Active
CARD007839,ACC003230,CUS002988,Credit,Visa,2021-11-18,2025-11-18,Active
CARD007840,ACC005931,CUS009903,Debit,Visa,2021-08-12,2025-08-12,Active
CARD007841,ACC009614,CUS005157,Debit,Visa,2022-09-26,2026-09-26,Blocked
CARD007842,ACC000017,CUS009155,Debit,Mastercard,2024-01-08,2028-01-08,Active
CARD007843,ACC011637,CUS003727,Debit,Mastercard,2025-01-04,2029-01-04,Active
CARD007844,ACC010951,CUS006717,Debit,Mastercard,2024-11-29,2028-11-29,Active
CARD007845,ACC006142,CUS003766,Debit,RuPay,2022-09-10,2026-09-10,Active
CARD007846,ACC001960,CUS003678,Credit,Mastercard,2024-02-25,2028-02-25,Active
CARD007847,ACC009922,CUS002436,Debit,Visa,2023-11-13,2027-11-13,Active
CARD007848,ACC007637,CUS007801,Credit,RuPay,2025-12-08,2029-12-08,Active
CARD007849,ACC007048,CUS000136,Debit,RuPay,2021-12-07,2025-12-07,Active
CARD007850,ACC003558,CUS006022,Debit,Visa,2024-04-30,2028-04-30,Active
CARD007851,ACC013560,CUS005591,Credit,Visa,2021-09-11,2025-09-11,Active
CARD007852,ACC011398,CUS001045,Debit,Visa,2023-02-07,2027-02-07,Active
CARD007853,ACC002962,CUS004153,Credit,RuPay,2024-08-10,2028-08-10,Active
CARD007854,ACC005351,CUS007407,Credit,RuPay,2023-11-19,2027-11-19,Active
CARD007855,ACC014658,CUS008304,Debit,RuPay,2024-02-21,2028-02-21,Active
CARD007856,ACC008185,CUS000922,Debit,Visa,2023-06-09,2027-06-09,Active
CARD007857,ACC006274,CUS003959,Debit,Visa,2023-03-17,2027-03-17,Active
CARD007858,ACC006588,CUS002879,Debit,RuPay,2026-03-12,2030-03-12,Active
CARD007859,ACC000636,CUS001910,Debit,Visa,2021-12-22,2025-12-22,Expired
CARD007860,ACC014723,CUS000387,Debit,RuPay,2026-03-31,2030-03-31,Blocked
CARD007861,ACC004317,CUS006503,Debit,Mastercard,2024-09-25,2028-09-25,Active
CARD007862,ACC002161,CUS006959,Debit,RuPay,2021-09-14,2025-09-14,Active
CARD007863,ACC003335,CUS007450,Debit,Mastercard,2021-09-07,2025-09-07,Active
CARD007864,ACC009903,CUS007202,Debit,Visa,2024-06-18,2028-06-18,Active
CARD007865,ACC003102,CUS001590,Debit,Mastercard,2025-04-04,2029-04-04,Active
CARD007866,ACC003619,CUS009961,Debit,Visa,2024-01-08,2028-01-08,Active
CARD007867,ACC013627,CUS007769,Debit,Visa,2024-07-26,2028-07-26,Active
CARD007868,ACC008182,CUS006329,Debit,Visa,2026-05-24,2030-05-24,Active
CARD007869,ACC014801,CUS007673,Debit,Visa,2026-05-05,2030-05-05,Expired
CARD007870,ACC000446,CUS009801,Debit,Visa,2022-06-08,2026-06-08,Active
CARD007871,ACC002991,CUS004278,Debit,Visa,2023-04-07,2027-04-07,Active
CARD007872,ACC014322,CUS004395,Debit,Visa,2023-05-11,2027-05-11,Active
CARD007873,ACC007989,CUS006787,Debit,Visa,2024-07-28,2028-07-28,Active
CARD007874,ACC013119,CUS008421,Credit,Visa,2025-11-23,2029-11-23,Blocked
CARD007875,ACC000637,CUS000870,Debit,Visa,2025-03-25,2029-03-25,Active
CARD007876,ACC007082,CUS006964,Credit,Mastercard,2025-10-24,2029-10-24,Active
CARD007877,ACC000176,CUS003904,Credit,Visa,2024-07-26,2028-07-26,Active
CARD007878,ACC008766,CUS005563,Debit,RuPay,2022-08-01,2026-08-01,Blocked
CARD007879,ACC005219,CUS005231,Debit,Visa,2022-05-27,2026-05-27,Active
CARD007880,ACC009991,CUS001380,Debit,RuPay,2023-07-27,2027-07-27,Active
CARD007881,ACC012403,CUS003616,Credit,RuPay,2025-03-09,2029-03-09,Active
CARD007882,ACC002791,CUS007056,Credit,Visa,2023-05-18,2027-05-18,Active
CARD007883,ACC008887,CUS008475,Debit,Mastercard,2025-04-22,2029-04-22,Active
CARD007884,ACC002277,CUS001058,Debit,Mastercard,2025-04-20,2029-04-20,Active
CARD007885,ACC013780,CUS006875,Debit,RuPay,2023-09-15,2027-09-15,Active
CARD007886,ACC008358,CUS007513,Debit,RuPay,2025-07-19,2029-07-19,Active
CARD007887,ACC012122,CUS005841,Debit,Visa,2026-02-26,2030-02-26,Active
CARD007888,ACC002373,CUS004205,Debit,Mastercard,2021-11-11,2025-11-11,Active
CARD007889,ACC011774,CUS002553,Debit,Visa,2022-06-16,2026-06-16,Active
CARD007890,ACC005877,CUS004652,Debit,RuPay,2024-05-07,2028-05-07,Active
CARD007891,ACC007207,CUS002171,Credit,RuPay,2026-07-05,2030-07-05,Active
CARD007892,ACC004509,CUS003007,Debit,Visa,2025-08-18,2029-08-18,Active
CARD007893,ACC002560,CUS000571,Debit,RuPay,2026-02-09,2030-02-09,Blocked
CARD007894,ACC006813,CUS006937,Credit,Mastercard,2022-03-21,2026-03-21,Active
