device_id,device_type,operating_system,browser,device_status
DEV007371,Laptop,Android,Chrome,Active
DEV007372,Tablet,Android,Chrome,Active
DEV007373,Mobile,Android,Chrome,Active
DEV007374,Mobile,macOS,Chrome,Active
DEV007375,Mobile,macOS,Firefox,Active
DEV007376,Mobile,Android,Safari,Active
DEV007377,Mobile,Android,Safari,Active
DEV007378,Mobile,Android,Chrome,Active
DEV007379,Laptop,macOS,Edge,Active
DEV007380,Laptop,Android,Chrome,Active
DEV007381,Mobile,iOS,Safari,Active
DEV007382,Mobile,iOS,Safari,Active
DEV007383,Mobile,iOS,Chrome,Active
DEV007384,Mobile,Windows,Chrome,Active
DEV007385,Mobile,Windows,Chrome,Active
DEV007386,Mobile,macOS,Firefox,Active
DEV007387,Laptop,Android,Safari,Active
DEV007388,Mobile,Android,Safari,Active
DEV007389,Laptop,Android,Chrome,Active
DEV007390,Mobile,Android,Edge,Active
DEV007391,Mobile,iOS,Chrome,Active
DEV007392,Tablet,Android,Edge,Active
DEV007393,Mobile,Android,Edge,Active
DEV007394,Tablet,iOS,Chrome,Active
DEV007395,Tablet,Windows,Chrome,Active
DEV007396,Laptop,Android,Chrome,Active
DEV007397,Mobile,macOS,Firefox,Active
DEV007398,Mobile,macOS,Chrome,Active
DEV007399,Mobile,macOS,Chrome,Active
DEV007400,Mobile,Android,Chrome,Active
DEV007401,Mobile,iOS,Safari,Active
DEV007402,Mobile,Windows,Safari,Active
DEV007403,Tablet,macOS,Chrome,Active
DEV007404,Mobile,Android,Chrome,Active
DEV007405,Mobile,iOS,Chrome,Active
DEV007406,Mobile,Windows,Chrome,Active
DEV007407,Mobile,Android,Chrome,Active
DEV007408,Mobile,iOS,Chrome,Active
DEV007409,Mobile,iOS,Chrome,Active
DEV007410,Mobile,iOS,Edge,Active
DEV007411,Mobile,Windows,Edge,Active
DEV007412,Mobile,iOS,Chrome,Active
DEV007413,Mobile,iOS,Edge,Active
DEV007414,Mobile,macOS,Safari,Active
DEV007415,Mobile,Windows,Edge,Active
DEV007416,Tablet,Android,Edge,Active
DEV007417,Mobile,Android,Chrome,Active
DEV007418,Mobile,iOS,Chrome,Active
DEV007419,Laptop,Android,Chrome,Inactive
DEV007420,Mobile,Android,Edge,Active
DEV007421,Mobile,iOS,Firefox,Active
DEV007422,Mobile,Android,Safari,Active
DEV007423,Mobile,Android,Chrome,Active
DEV007424,Mobile,Android,Safari,Active
DEV007425,Mobile,Android,Chrome,Active
DEV007426,Laptop,Android,Chrome,Active
DEV007427,Tablet,Windows,Safari,Active
DEV007428,Mobile,Android,Safari,Active
DEV007429,Mobile,Android,Edge,Active
DEV007430,Mobile,Android,Chrome,Active
DEV007431,Mobile,Android,Chrome,Active
DEV007432,Laptop,Android,Safari,Active
DEV007433,Mobile,iOS,Edge,Inactive
DEV007434,Mobile,Windows,Chrome,Active
DEV007435,Mobile,iOS,Chrome,Active
DEV007436,Mobile,Android,Safari,Active
DEV007437,Mobile,Android,Chrome,Active
DEV007438,Laptop,Android,Chrome,Active
DEV007439,Mobile,iOS,Safari,Active
DEV007440,Tablet,macOS,Chrome,Active
DEV007441,Laptop,Windows,Chrome,Active
DEV007442,Laptop,iOS,Safari,Active
DEV007443,Tablet,iOS,Chrome,Active
DEV007444,Mobile,Android,Firefox,Active
DEV007445,Mobile,Android,Safari,Active
DEV007446,Laptop,Android,Edge,Active
DEV007447,Laptop,iOS,Chrome,Active
DEV007448,Mobile,Android,Edge,Active
DEV007449,Mobile,iOS,Chrome,Active
DEV007450,Mobile,Android,Chrome,Active
DEV007451,Mobile,Android,Chrome,Active
DEV007452,Laptop,Android,Chrome,Active
DEV007453,Laptop,iOS,Firefox,Active
DEV007454,Mobile,iOS,Chrome,Active
DEV007455,Mobile,Android,Chrome,Active
DEV007456,Mobile,Android,Chrome,Active
DEV007457,Mobile,Android,Chrome,Active
DEV007458,Laptop,Android,Edge,Active
DEV007459,Mobile,Windows,Chrome,Active
DEV007460,Laptop,Windows,Safari,Active
DEV007461,Mobile,Windows,Chrome,Active
DEV007462,Mobile,iOS,Safari,Active
DEV007463,Mobile,Android,Chrome,Active
DEV007464,Mobile,iOS,Chrome,Active
DEV007465,Mobile,iOS,Chrome,Active
DEV007466,Laptop,iOS,Chrome,Active
DEV007467,Mobile,macOS,Firefox,Active
DEV007468,Laptop,Android,Chrome,Active
DEV007469,Mobile,Windows,Safari,Active
DEV007470,Mobile,Android,Chrome,Inactive
DEV007471,Mobile,Android,Firefox,Active
DEV007472,Laptop,Windows,Edge,Active
DEV007473,Laptop,iOS,Chrome,Active
DEV007474,Tablet,Android,Safari,Active
DEV007475,Mobile,Android,Edge,Active
DEV007476,Mobile,iOS,Chrome,Active
DEV007477,Laptop,Android,Edge,Active
DEV007478,Tablet,iOS,Safari,Active
DEV007479,Mobile,Windows,Edge,Active
DEV007480,Tablet,Android,Chrome,Active
DEV007481,Laptop,Android,Firefox,Active
DEV007482,Mobile,macOS,Edge,Active
DEV007483,Mobile,Android,Safari,Active
DEV007484,Mobile,Android,Edge,Active
DEV007485,Mobile,Android,Chrome,Active
DEV007486,Mobile,Android,Edge,Active
DEV007487,Mobile,Android,Firefox,Active
DEV007488,Mobile,iOS,Chrome,Active
DEV007489,Tablet,Android,Chrome,Active
DEV007490,Mobile,Android,Chrome,Active
DEV007491,Mobile,macOS,Chrome,Active
DEV007492,Tablet,Android,Firefox,Inactive
DEV007493,Laptop,iOS,Firefox,Inactive
DEV007494,Mobile,Android,Edge,Active
DEV007495,Mobile,macOS,Chrome,Active
DEV007496,Mobile,Windows,Edge,Active
DEV007497,Laptop,macOS,Chrome,Active
DEV007498,Mobile,Windows,Chrome,Active
DEV007499,Mobile,Android,Safari,Active
DEV007500,Mobile,Android,Firefox,Active
DEV007501,Mobile,Android,Chrome,Active
DEV007502,Mobile,Android,Edge,Active
DEV007503,Mobile,iOS,Chrome,Active
DEV007504,Mobile,iOS,Edge,Active
DEV007505,Mobile,Windows,Chrome,Active
DEV007506,Laptop,macOS,Chrome,Active
DEV007507,Laptop,Windows,Firefox,Active
DEV007508,Mobile,Android,Safari,Active
DEV007509,Mobile,Android,Firefox,Inactive
DEV007510,Laptop,Android,Chrome,Active
DEV007511,Mobile,iOS,Chrome,Active
DEV007512,Mobile,iOS,Chrome,Active
DEV007513,Mobile,Windows,Chrome,Active
DEV007514,Mobile,Android,Safari,Active
DEV007515,Mobile,Android,Chrome,Active
DEV007516,Mobile,Android,Safari,Active
DEV007517,Tablet,Android,Edge,Active
DEV007518,Mobile,Android,Chrome,Active
DEV007519,Mobile,Android,Edge,Active
DEV007520,Laptop,iOS,Edge,Inactive
DEV007521,Mobile,Android,Chrome,Active
DEV007522,Tablet,macOS,Firefox,Active
DEV007523,Mobile,iOS,Edge,Active
DEV007524,Mobile,macOS,Chrome,Active
DEV007525,Laptop,Windows,Safari,Active
DEV007526,Mobile,iOS,Chrome,Active
DEV007527,Mobile,Android,Chrome,Active
DEV007528,Mobile,iOS,Chrome,Active
DEV007529,Mobile,Windows,Safari,Active
DEV007530,Mobile,Android,Chrome,Active
DEV007531,Mobile,iOS,Safari,Active
DEV007532,Laptop,Android,Safari,Inactive
DEV007533,Mobile,macOS,Chrome,Active
DEV007534,Laptop,Windows,Edge,Active
DEV007535,Mobile,iOS,Chrome,Active
DEV007536,Mobile,iOS,Safari,Active
DEV007537,Mobile,iOS,Chrome,Active
DEV007538,Laptop,iOS,Safari,Active
DEV007539,Mobile,Android,Safari,Active
DEV007540,Laptop,Android,Safari,Active
DEV007541,Laptop,Android,Safari,Active
DEV007542,Mobile,Android,Chrome,Active
DEV007543,Laptop,Android,Chrome,Active
DEV007544,Mobile,iOS,Edge,Active
DEV007545,Mobile,macOS,Safari,Active
DEV007546,Mobile,iOS,Edge,Active
DEV007547,Mobile,macOS,Chrome,Active
DEV007548,Mobile,iOS,Chrome,Active
DEV007549,Laptop,Android,Chrome,Active
DEV007550,Mobile,Windows,Safari,Active
DEV007551,Mobile,Android,Chrome,Active
DEV007552,Laptop,Android,Safari,Active
DEV007553,Mobile,Android,Chrome,Active
DEV007554,Mobile,iOS,Safari,Active
DEV007555,Mobile,Android,Chrome,Active
DEV007556,Mobile,iOS,Edge,Active
DEV007557,Mobile,Android,Chrome,Active
DEV007558,Mobile,Android,Chrome,Active
DEV007559,Laptop,Windows,Safari,Active
DEV007560,Mobile,Android,Chrome,Active
DEV007561,Laptop,Windows,Chrome,Active
DEV007562,Tablet,Android,Firefox,Active
DEV007563,Mobile,Android,Firefox,Active
DEV007564,Mobile,Windows,Edge,Inactive
DEV007565,Laptop,iOS,Chrome,Active
DEV007566,Laptop,macOS,Safari,Inactive
DEV007567,Mobile,iOS,Chrome,Active
DEV007568,Laptop,macOS,Chrome,Active
DEV007569,Laptop,Android,Edge,Active
DEV007570,Mobile,iOS,Chrome,Active
DEV007571,Laptop,Windows,Chrome,Active
DEV007572,Mobile,macOS,Edge,Active
DEV007573,Mobile,Android,Chrome,Active
DEV007574,Mobile,Android,Safari,Active
DEV007575,Mobile,Android,Chrome,Active
DEV007576,Laptop,macOS,Safari,Active
DEV007577,Laptop,Android,Chrome,Active
DEV007578,Laptop,iOS,Chrome,Active
DEV007579,Laptop,iOS,Chrome,Active
DEV007580,Laptop,iOS,Chrome,Active
DEV007581,Mobile,Android,Safari,Active
DEV007582,Laptop,iOS,Safari,Active
DEV007583,Mobile,Android,Safari,Inactive
DEV007584,Mobile,iOS,Edge,Active
DEV007585,Mobile,Android,Chrome,Active
DEV007586,Mobile,Android,Edge,Active
DEV007587,Mobile,Android,Safari,Active
DEV007588,Mobile,Android,Safari,Active
DEV007589,Tablet,iOS,Chrome,Active
DEV007590,Mobile,iOS,Chrome,Active
DEV007591,Mobile,Android,Chrome,Inactive
DEV007592,Mobile,Windows,Firefox,Active
DEV007593,Mobile,Android,Chrome,Active
DEV007594,Tablet,iOS,Safari,Active
DEV007595,Tablet,iOS,Firefox,Active
DEV007596,Mobile,iOS,Edge,Active
DEV007597,Mobile,iOS,Firefox,Inactive
DEV007598,Mobile,iOS,Firefox,Active
DEV007599,Mobile,Android,Chrome,Active
DEV007600,Mobile,iOS,Safari,Active
DEV007601,Mobile,Android,Edge,Active
DEV007602,Mobile,Android,Chrome,Active
DEV007603,Mobile,macOS,Chrome,Active
DEV007604,Mobile,Android,Safari,Inactive
DEV007605,Mobile,macOS,Safari,Active
DEV007606,Mobile,iOS,Firefox,Active
DEV007607,Mobile,Windows,Chrome,Active
DEV007608,Mobile,Android,Firefox,Inactive
DEV007609,Laptop,iOS,Safari,Inactive
DEV007610,Tablet,Windows,Edge,Inactive
DEV007611,Mobile,Android,Firefox,Active
DEV007612,Mobile,Android,Safari,Active
DEV007613,Mobile,Windows,Chrome,Active
DEV007614,Tablet,macOS,Chrome,Active
DEV007615,Laptop,Windows,Chrome,Active
DEV007616,Mobile,Android,Safari,Active
DEV007617,Laptop,Android,Chrome,Active
DEV007618,Tablet,Windows,Chrome,Active
DEV007619,Mobile,macOS,Chrome,Inactive
DEV007620,Mobile,macOS,Firefox,Active
DEV007621,Mobile,Android,Chrome,Active
DEV007622,Mobile,Windows,Safari,Active
DEV007623,Laptop,Android,Chrome,Active
DEV007624,Mobile,Android,Chrome,Active
DEV007625,Mobile,macOS,Chrome,Active
DEV007626,Mobile,iOS,Chrome,Active
DEV007627,Laptop,Windows,Chrome,Active
DEV007628,Mobile,macOS,Safari,Active
DEV007629,Mobile,Android,Safari,Active
DEV007630,Mobile,iOS,Firefox,Inactive
DEV007631,Mobile,Android,Chrome,Inactive
DEV007632,Mobile,Android,Chrome,Active
DEV007633,Mobile,iOS,Safari,Active
DEV007634,Mobile,iOS,Firefox,Inactive
DEV007635,Tablet,Android,Safari,Active
DEV007636,Laptop,Android,Safari,Active
DEV007637,Mobile,Windows,Chrome,Active
DEV007638,Laptop,iOS,Chrome,Active
DEV007639,Mobile,Android,Chrome,Active
DEV007640,Mobile,iOS,Safari,Inactive
DEV007641,Mobile,Android,Safari,Inactive
DEV007642,Laptop,Android,Chrome,Active
DEV007643,Laptop,Android,Safari,Active
DEV007644,Mobile,Android,Chrome,Active
DEV007645,Mobile,Windows,Chrome,Active
DEV007646,Mobile,macOS,Chrome,Inactive
DEV007647,Mobile,macOS,Chrome,Active
DEV007648,Mobile,iOS,Chrome,Active
DEV007649,Mobile,Android,Edge,Active
DEV007650,Laptop,Windows,Chrome,Active
DEV007651,Mobile,iOS,Edge,Active
DEV007652,Laptop,Windows,Chrome,Active
DEV007653,Mobile,Android,Chrome,Active
DEV007654,Mobile,Android,Chrome,Active
DEV007655,Mobile,macOS,Chrome,Inactive
DEV007656,Mobile,macOS,Firefox,Active
DEV007657,Mobile,iOS,Edge,Active
DEV007658,Mobile,Android,Chrome,Active
DEV007659,Mobile,Android,Chrome,Active
DEV007660,Mobile,Android,Chrome,Active
DEV007661,Tablet,Android,Safari,Active
DEV007662,Mobile,macOS,Chrome,Active
DEV007663,Tablet,Android,Chrome,Active
DEV007664,Laptop,Android,Chrome,Active
DEV007665,Mobile,iOS,Chrome,Active
DEV007666,Laptop,macOS,Chrome,Active
DEV007667,Mobile,Android,Chrome,Active
DEV007668,Mobile,Windows,Chrome,Active
DEV007669,Tablet,Android,Safari,Active
DEV007670,Mobile,Android,Chrome,Active
DEV007671,Mobile,Android,Firefox,Active
DEV007672,Laptop,Android,Chrome,Active
DEV007673,Mobile,iOS,Firefox,Active
DEV007674,Laptop,Android,Firefox,Active
DEV007675,Laptop,macOS,Safari,Active
DEV007676,Mobile,Windows,Edge,Active
DEV007677,Mobile,Android,Edge,Active
DEV007678,Mobile,Android,Firefox,Active
DEV007679,Mobile,Android,Chrome,Inactive
DEV007680,Laptop,macOS,Safari,Active
DEV007681,Laptop,Android,Edge,Active
DEV007682,Tablet,Android,Chrome,Active
DEV007683,Mobile,iOS,Chrome,Active
DEV007684,Mobile,Android,Chrome,Active
DEV007685,Mobile,Android,Safari,Active
DEV007686,Mobile,iOS,Safari,Inactive
DEV007687,Mobile,Windows,Chrome,Active
DEV007688,Laptop,Android,Safari,Inactive
DEV007689,Laptop,Windows,Chrome,Active
DEV007690,Mobile,iOS,Chrome,Active
DEV007691,Mobile,Android,Safari,Inactive
DEV007692,Laptop,iOS,Edge,Active
DEV007693,Mobile,Android,Chrome,Inactive
DEV007694,Mobile,Android,Edge,Active
DEV007695,Mobile,iOS,Edge,Active
DEV007696,Laptop,macOS,Chrome,Active
DEV007697,Laptop,Android,Safari,Active
DEV007698,Mobile,Android,Chrome,Active
DEV007699,Mobile,Android,Edge,Inactive
DEV007700,Mobile,Windows,Chrome,Active
DEV007701,Mobile,Android,Chrome,Active
DEV007702,Mobile,Android,Chrome,Active
DEV007703,Laptop,Windows,Edge,Active
DEV007704,Mobile,Android,Safari,Active
DEV007705,Tablet,Windows,Chrome,Active
DEV007706,Mobile,Android,Chrome,Active
DEV007707,Laptop,Windows,Safari,Active
DEV007708,Laptop,Android,Safari,Active
DEV007709,Mobile,Android,Safari,Active
DEV007710,Mobile,iOS,Firefox,Inactive
DEV007711,Mobile,Android,Safari,Active
DEV007712,Mobile,iOS,Firefox,Inactive
DEV007713,Mobile,Windows,Chrome,Active
DEV007714,Mobile,Windows,Chrome,Active
DEV007715,Mobile,Android,Chrome,Active
DEV007716,Mobile,Android,Edge,Active
DEV007717,Mobile,iOS,Chrome,Active
DEV007718,Mobile,Android,Chrome,Active
DEV007719,Laptop,iOS,Safari,Active
DEV007720,Laptop,Android,Chrome,Inactive
DEV007721,Mobile,iOS,Firefox,Active
DEV007722,Mobile,macOS,Safari,Active
DEV007723,Mobile,Windows,Chrome,Inactive
DEV007724,Mobile,macOS,Firefox,Active
DEV007725,Mobile,iOS,Firefox,Active
DEV007726,Mobile,iOS,Chrome,Active
DEV007727,Mobile,macOS,Safari,Active
DEV007728,Laptop,Android,Chrome,Inactive
DEV007729,Mobile,Android,Chrome,Active
DEV007730,Mobile,macOS,Chrome,Active
DEV007731,Mobile,Android,Chrome,Active
DEV007732,Mobile,Android,Chrome,Inactive
DEV007733,Mobile,iOS,Safari,Active
DEV007734,Laptop,iOS,Chrome,Active
DEV007735,Mobile,iOS,Chrome,Active
DEV007736,Mobile,Android,Chrome,Active
DEV007737,Mobile,iOS,Chrome,Active
DEV007738,Mobile,Android,Edge,Active
DEV007739,Mobile,Android,Safari,Active
DEV007740,Mobile,Android,Edge,Active
DEV007741,Mobile,Android,Edge,Active
DEV007742,Laptop,iOS,Chrome,Active
DEV007743,Mobile,Android,Chrome,Active
DEV007744,Laptop,iOS,Chrome,Active
DEV007745,Mobile,macOS,Chrome,Active
DEV007746,Mobile,Android,Chrome,Active
DEV007747,Mobile,macOS,Chrome,Active
DEV007748,Tablet,iOS,Chrome,Active
DEV007749,Mobile,iOS,Chrome,Active
DEV007750,Mobile,Android,Edge,Active
DEV007751,Laptop,Windows,Edge,Active
DEV007752,Tablet,iOS,Chrome,Active
DEV007753,Mobile,Windows,Safari,Active
DEV007754,Mobile,Android,Chrome,Active
DEV007755,Mobile,iOS,Chrome,Active
DEV007756,Mobile,Windows,Edge,Active
DEV007757,Laptop,Android,Edge,Active
DEV007758,Mobile,iOS,Safari,Active
DEV007759,Laptop,Android,Chrome,Active
DEV007760,Mobile,iOS,Chrome,Inactive
DEV007761,Mobile,Android,Safari,Active
DEV007762,Mobile,iOS,Edge,Active
DEV007763,Laptop,Android,Safari,Active
DEV007764,Laptop,iOS,Firefox,Active
DEV007765,Mobile,Windows,Chrome,Active
DEV007766,Tablet,Android,Chrome,Active
DEV007767,Mobile,iOS,Safari,Active
DEV007768,Mobile,Android,Chrome,Inactive
DEV007769,Mobile,iOS,Chrome,Active
DEV007770,Mobile,iOS,Chrome,Inactive
DEV007771,Laptop,iOS,Chrome,Active
DEV007772,Laptop,iOS,Chrome,Active
DEV007773,Mobile,Android,Safari,Active
DEV007774,Mobile,iOS,Safari,Active
DEV007775,Tablet,macOS,Chrome,Active
DEV007776,Mobile,Android,Safari,Active
DEV007777,Mobile,Android,Chrome,Active
DEV007778,Laptop,Android,Safari,Active
DEV007779,Mobile,Windows,Chrome,Active
DEV007780,Tablet,iOS,Chrome,Active
DEV007781,Laptop,Windows,Edge,Active
DEV007782,Mobile,Android,Edge,Active
DEV007783,Mobile,Android,Chrome,Active
DEV007784,Mobile,Android,Safari,Active
DEV007785,Mobile,iOS,Chrome,Active
DEV007786,Laptop,Android,Chrome,Active
DEV007787,Mobile,Android,Safari,Active
DEV007788,Laptop,Android,Chrome,Active
DEV007789,Mobile,iOS,Edge,Active
DEV007790,Mobile,Android,Chrome,Active
DEV007791,Mobile,Windows,Edge,Active
DEV007792,Laptop,iOS,Edge,Active
DEV007793,Laptop,Android,Edge,Active
DEV007794,Mobile,iOS,Chrome,Active
DEV007795,Laptop,iOS,Edge,Active
DEV007796,Tablet,Windows,Safari,Active
DEV007797,Mobile,Android,Chrome,Active
DEV007798,Mobile,macOS,Chrome,Active
DEV007799,Mobile,Android,Safari,Active
DEV007800,Laptop,Android,Chrome,Active
DEV007801,Mobile,Windows,Chrome,Active
DEV007802,Tablet,iOS,Chrome,Active
DEV007803,Mobile,Android,Chrome,Active
DEV007804,Mobile,Android,Safari,Active
DEV007805,Laptop,Android,Edge,Active
DEV007806,Mobile,Android,Chrome,Active
DEV007807,Mobile,Android,Safari,Inactive
DEV007808,Mobile,iOS,Safari,Active
DEV007809,Mobile,Android,Edge,Active
DEV007810,Mobile,iOS,Safari,Active
DEV007811,Mobile,Android,Edge,Active
DEV007812,Mobile,Android,Chrome,Active
DEV007813,Mobile,Windows,Chrome,Active
DEV007814,Mobile,macOS,Edge,Active
DEV007815,Mobile,Android,Edge,Active
DEV007816,Mobile,Android,Edge,Inactive
DEV007817,Laptop,Android,Chrome,Active
DEV007818,Mobile,Android,Chrome,Active
DEV007819,Mobile,Android,Chrome,Active
DEV007820,Mobile,Android,Firefox,Active
DEV007821,Mobile,iOS,Firefox,Active
DEV007822,Mobile,Windows,Safari,Active
DEV007823,Laptop,Android,Chrome,Active
DEV007824,Mobile,Android,Firefox,Inactive
DEV007825,Tablet,Windows,Firefox,Active
DEV007826,Laptop,Android,Chrome,Inactive
DEV007827,Mobile,Android,Chrome,Active
DEV007828,Mobile,Android,Safari,Active
DEV007829,Mobile,Android,Edge,Active
DEV007830,Mobile,iOS,Edge,Active
DEV007831,Mobile,Android,Edge,Active
DEV007832,Tablet,Windows,Edge,Active
DEV007833,Laptop,iOS,Chrome,Active
DEV007834,Laptop,Android,Chrome,Active
DEV007835,Mobile,Android,Edge,Active
DEV007836,Laptop,Android,Chrome,Active
DEV007837,Mobile,Windows,Edge,Active
DEV007838,Mobile,Android,Edge,Active
DEV007839,Mobile,Windows,Chrome,Active
DEV007840,Mobile,iOS,Chrome,Active
DEV007841,Mobile,iOS,Chrome,Active
DEV007842,Mobile,iOS,Safari,Active
DEV007843,Mobile,Windows,Chrome,Active
DEV007844,Mobile,iOS,Safari,Active
DEV007845,Mobile,Windows,Chrome,Inactive
DEV007846,Mobile,Windows,Chrome,Active
DEV007847,Tablet,macOS,Chrome,Active
DEV007848,Mobile,Android,Chrome,Active
DEV007849,Mobile,Android,Chrome,Active
DEV007850,Mobile,Android,Safari,Active
DEV007851,Mobile,Android,Chrome,Active
DEV007852,Mobile,Windows,Chrome,Active
DEV007853,Mobile,Android,Chrome,Inactive
DEV007854,Mobile,Android,Chrome,Active
DEV007855,Tablet,Android,Chrome,Active
DEV007856,Mobile,Android,Chrome,Active
DEV007857,Tablet,Android,Edge,Active
DEV007858,Mobile,Android,Safari,Active
DEV007859,Mobile,iOS,Chrome,Active
DEV007860,Mobile,Windows,Safari,Active
DEV007861,Laptop,iOS,Chrome,Active
DEV007862,Mobile,macOS,Edge,Active
DEV007863,Mobile,Android,Safari,Active
DEV007864,Tablet,Android,Chrome,Active
DEV007865,Laptop,Android,Edge,Active
DEV007866,Mobile,Android,Safari,Inactive
DEV007867,Laptop,Android,Safari,Active
DEV007868,Tablet,Windows,Edge,Active
DEV007869,Laptop,Windows,Chrome,Active
DEV007870,Mobile,Android,Chrome,Inactive
DEV007871,Laptop,Windows,Chrome,Active
DEV007872,Laptop,Android,Firefox,Active
DEV007873,Laptop,iOS,Chrome,Active
DEV007874,Tablet,iOS,Chrome,Active
DEV007875,Laptop,Android,Safari,Active
DEV007876,Mobile,Android,Firefox,Active
DEV007877,Mobile,Android,Edge,Active
DEV007878,Mobile,Windows,Chrome,Inactive
DEV007879,Laptop,iOS,Chrome,Active
DEV007880,Tablet,Android,Chrome,Inactive
DEV007881,Mobile,Android,Edge,Active
DEV007882,Tablet,macOS,Chrome,Active
DEV007883,Mobile,Windows,Firefox,Active
DEV007884,Tablet,Android,Chrome,Active
DEV007885,Mobile,Android,Edge,Active
DEV007886,Laptop,Windows,Safari,Active
DEV007887,Laptop,Android,Chrome,Active
DEV007888,Mobile,Windows,Edge,Active
DEV007889,Mobile,Android,Chrome,Active
DEV007890,Mobile,Android,Chrome,Active
DEV007891,Laptop,iOS,Edge,Active
DEV007892,Laptop,Android,Firefox,Active
DEV007893,Mobile,Windows,Chrome,Active
DEV007894,Mobile,Android,Safari,Active
DEV007895,Tablet,Android,Edge,Active
DEV007896,Mobile,macOS,Chrome,Active
DEV007897,Mobile,Android,Safari,Active
DEV007898,Mobile,Android,Chrome,Active
DEV007899,Mobile,Android,Chrome,Active
DEV007900,Mobile,Windows,Chrome,Active
DEV007901,Mobile,Android,Edge,Inactive
DEV007902,Laptop,Android,Chrome,Active
DEV007903,Laptop,Android,Chrome,Active
DEV007904,Tablet,iOS,Edge,Active
DEV007905,Laptop,Android,Chrome,Active
DEV007906,Mobile,Windows,Chrome,Active
DEV007907,Laptop,Android,Chrome,Inactive
DEV007908,Tablet,Windows,Chrome,Active
DEV007909,Mobile,Android,Edge,Active
DEV007910,Mobile,Windows,Chrome,Active
DEV007911,Mobile,macOS,Firefox,Active
DEV007912,Mobile,Windows,Safari,Active
DEV007913,Tablet,Android,Safari,Active
DEV007914,Laptop,Android,Firefox,Inactive
DEV007915,Mobile,Windows,Safari,Active
DEV007916,Mobile,iOS,Chrome,Active
DEV007917,Mobile,macOS,Safari,Active
DEV007918,Mobile,iOS,Safari,Active
DEV007919,Mobile,iOS,Edge,Active
DEV007920,Mobile,iOS,Edge,Active
DEV007921,Laptop,macOS,Safari,Inactive
DEV007922,Mobile,macOS,Edge,Active
DEV007923,Laptop,iOS,Safari,Active
DEV007924,Mobile,Windows,Chrome,Active
DEV007925,Mobile,Android,Chrome,Active
DEV007926,Mobile,Android,Chrome,Active
DEV007927,Tablet,Android,Safari,Inactive
DEV007928,Tablet,iOS,Edge,Active
DEV007929,Mobile,Windows,Edge,Active
DEV007930,Mobile,Android,Firefox,Active
DEV007931,Mobile,macOS,Chrome,Active
DEV007932,Mobile,Android,Safari,Active
DEV007933,Mobile,Android,Chrome,Active
DEV007934,Mobile,Android,Chrome,Active
DEV007935,Mobile,iOS,Chrome,Active
DEV007936,Tablet,Android,Safari,Active
DEV007937,Mobile,Android,Chrome,Active
