credit_profile_id,customer_id,credit_score,credit_utilization,total_credit_limit,outstanding_balance,delinquency_count,last_updated
CRP004849,CUS004849,548,33.94,142042.4,48209.19,0,2025-12-17
CRP004850,CUS004850,825,26.59,42571.12,11319.66,0,2025-08-19
CRP004851,CUS004851,327,58.58,48987.59,28696.93,0,2026-06-03
CRP004852,CUS004852,764,69.33,19841.2,13755.9,0,2026-02-08
CRP004853,CUS004853,474,62.73,13435.29,8427.96,0,2026-03-08
CRP004854,CUS004854,791,55.53,166048.44,92206.7,0,2025-11-19
CRP004855,CUS004855,642,31.61,20988.62,6634.5,1,2026-07-12
CRP004856,CUS004856,352,15.22,46164.64,7026.26,0,2026-04-17
CRP004857,CUS004857,889,23.59,48716.24,11492.16,0,2026-04-27
CRP004858,CUS004858,878,15.07,3060.32,461.19,0,2025-08-20
CRP004859,CUS004859,621,13.76,17452.68,2401.49,0,2025-11-15
CRP004860,CUS004860,893,14.83,101961.25,15120.85,0,2025-10-27
CRP004861,CUS004861,758,46.15,17878.08,8250.73,0,2026-05-05
CRP004862,CUS004862,741,71.9,21684.95,15591.48,0,2025-12-04
CRP004863,CUS004863,843,59.74,56972.64,34035.46,0,2025-12-18
CRP004864,CUS004864,608,94.41,31651.22,29881.92,0,2025-12-07
CRP004865,CUS004865,811,44.07,415986.93,183325.44,1,2026-06-21
CRP004866,CUS004866,717,15.64,17867.88,2794.54,0,2025-10-30
CRP004867,CUS004867,675,13.41,23512.94,3153.09,1,2026-07-04
CRP004868,CUS004868,346,2.08,40944.92,851.65,1,2025-12-03
CRP004869,CUS004869,321,57.64,48192.04,27777.89,0,2026-07-08
CRP004870,CUS004870,504,2.97,36671.22,1089.14,1,2026-05-17
CRP004871,CUS004871,764,86.62,93045.41,80595.93,1,2026-01-19
CRP004872,CUS004872,349,74.56,36425.18,27158.61,0,2026-01-27
CRP004873,CUS004873,694,87.81,4364.3,3832.29,0,2025-10-12
CRP004874,CUS004874,647,49.94,61903.57,30914.64,0,2026-02-23
CRP004875,CUS004875,318,62.53,17667.52,11047.5,0,2025-12-05
CRP004876,CUS004876,833,10.05,388492.57,39043.5,0,2026-01-23
CRP004877,CUS004877,582,3.8,73056.65,2776.15,0,2025-12-22
CRP004878,CUS004878,301,88.39,40124.48,35466.03,0,2026-04-03
CRP004879,CUS004879,447,11.69,36730.29,4293.77,0,2026-07-02
CRP004880,CUS004880,888,12.57,21810.92,2741.63,1,2025-09-12
CRP004881,CUS004881,341,65.85,185153.27,121923.43,0,2026-05-05
CRP004882,CUS004882,458,43.17,27595.23,11912.86,0,2026-01-30
CRP004883,CUS004883,362,77.76,15269.51,11873.57,1,2026-05-12
CRP004884,CUS004884,559,34.15,51184.15,17479.39,0,2026-06-28
CRP004885,CUS004885,719,19.22,11211.01,2154.76,1,2025-11-17
CRP004886,CUS004886,773,52.37,33365.4,17473.46,0,2026-08-05
CRP004887,CUS004887,791,69.72,19937.33,13900.31,1,2026-01-27
CRP004888,CUS004888,535,17.11,12236.23,2093.62,0,2026-01-01
CRP004889,CUS004889,483,87.62,65436.09,57335.1,0,2026-05-08
CRP004890,CUS004890,535,18.4,20976.17,3859.62,0,2025-12-19
CRP004891,CUS004891,489,90.72,31744.26,28798.39,1,2025-10-02
CRP004892,CUS004892,430,13.79,75952.04,10473.79,0,2025-10-02
CRP004893,CUS004893,735,12.21,26861.7,3279.81,0,2025-12-05
CRP004894,CUS004894,323,17.63,78236.81,13793.15,0,2025-10-14
CRP004895,CUS004895,703,35.26,30441.11,10733.54,0,2026-05-05
CRP004896,CUS004896,821,46.27,9215.12,4263.84,0,2026-05-16
CRP004897,CUS004897,875,59.2,29460.51,17440.62,0,2026-05-05
CRP004898,CUS004898,863,29.24,36529.73,10681.29,0,2026-05-18
CRP004899,CUS004899,445,46.06,19460.96,8963.72,0,2025-09-05
CRP004900,CUS004900,487,13.36,51723.89,6910.31,0,2026-07-23
CRP004901,CUS004901,737,59.0,69341.07,40911.23,0,2025-08-17
CRP004902,CUS004902,614,90.56,14338.43,12984.88,0,2026-05-04
CRP004903,CUS004903,753,36.72,45984.22,16885.41,0,2025-09-04
CRP004904,CUS004904,511,53.92,114455.26,61714.28,0,2025-12-28
CRP004905,CUS004905,527,74.09,21038.86,15587.69,0,2025-11-01
CRP004906,CUS004906,463,79.86,20150.01,16091.8,0,2026-06-24
CRP004907,CUS004907,315,45.14,27632.77,12473.43,0,2026-05-01
CRP004908,CUS004908,574,87.17,38571.43,33622.72,0,2026-05-02
CRP004909,CUS004909,872,63.02,17279.12,10889.3,0,2025-10-06
CRP004910,CUS004910,700,34.91,93238.53,32549.57,0,2026-05-12
CRP004911,CUS004911,765,66.14,28953.02,19149.53,0,2026-03-24
CRP004912,CUS004912,806,81.43,35166.66,28636.21,0,2026-02-05
CRP004913,CUS004913,847,64.3,54005.01,34725.22,0,2026-05-27
CRP004914,CUS004914,326,66.88,11758.15,7863.85,0,2026-06-20
CRP004915,CUS004915,348,39.93,29167.47,11646.57,1,2025-10-10
CRP004916,CUS004916,546,86.48,6496.32,5618.02,0,2025-10-16
CRP004917,CUS004917,780,18.52,14036.11,2599.49,1,2025-10-01
CRP004918,CUS004918,740,78.64,5454.83,4289.68,0,2025-12-17
CRP004919,CUS004919,787,59.22,14015.36,8299.9,0,2025-11-18
CRP004920,CUS004920,798,29.77,12603.42,3752.04,0,2026-04-14
CRP004921,CUS004921,405,39.23,53262.35,20894.82,0,2026-05-14
CRP004922,CUS004922,837,61.13,39566.58,24187.05,0,2026-02-09
CRP004923,CUS004923,647,41.93,29314.28,12291.48,1,2026-07-21
CRP004924,CUS004924,635,37.86,9123.22,3454.05,0,2026-07-06
CRP004925,CUS004925,409,16.94,14647.06,2481.21,0,2026-05-07
CRP004926,CUS004926,817,89.92,18076.34,16254.24,0,2026-01-23
CRP004927,CUS004927,408,62.16,55205.12,34315.5,0,2026-01-22
CRP004928,CUS004928,734,88.87,52333.2,46508.51,0,2026-01-29
CRP004929,CUS004929,492,40.74,14836.68,6044.46,0,2026-04-08
CRP004930,CUS004930,464,89.04,75256.02,67007.96,0,2026-02-27
CRP004931,CUS004931,651,46.12,43013.12,19837.65,0,2026-06-20
CRP004932,CUS004932,469,72.01,58012.53,41774.82,0,2025-12-18
CRP004933,CUS004933,590,35.54,34142.14,12134.12,0,2026-08-02
CRP004934,CUS004934,780,85.27,45999.93,39224.14,1,2025-09-05
CRP004935,CUS004935,458,50.44,24209.85,12211.45,0,2026-07-16
CRP004936,CUS004936,587,18.68,57930.07,10821.34,0,2026-03-21
CRP004937,CUS004937,804,41.55,43942.75,18258.21,0,2026-07-24
CRP004938,CUS004938,587,24.19,47202.92,11418.39,0,2025-12-30
CRP004939,CUS004939,593,69.85,42578.67,29741.2,1,2025-12-07
CRP004940,CUS004940,638,4.96,45424.41,2253.05,2,2026-01-27
CRP004941,CUS004941,875,20.14,18503.47,3726.6,0,2025-12-13
CRP004942,CUS004942,605,26.42,19618.81,5183.29,1,2026-04-17
CRP004943,CUS004943,576,88.11,36854.4,32472.41,0,2025-08-22
CRP004944,CUS004944,463,27.39,17826.9,4882.79,0,2025-08-11
CRP004945,CUS004945,319,38.77,10842.01,4203.45,0,2025-10-08
CRP004946,CUS004946,342,94.38,31396.13,29631.67,0,2026-03-11
CRP004947,CUS004947,321,83.88,12534.51,10513.95,0,2026-03-27
CRP004948,CUS004948,452,79.21,42411.7,33594.31,1,2025-12-25
CRP004949,CUS004949,574,14.07,15039.97,2116.12,0,2026-01-09
CRP004950,CUS004950,551,25.08,27269.31,6839.14,0,2026-05-10
CRP004951,CUS004951,800,7.25,68290.05,4951.03,0,2025-11-10
CRP004952,CUS004952,871,60.6,68029.36,41225.79,0,2025-12-19
CRP004953,CUS004953,403,63.29,39452.26,24969.34,1,2026-03-23
CRP004954,CUS004954,821,94.02,85371.82,80266.59,1,2026-03-31
CRP004955,CUS004955,807,48.51,114336.55,55464.66,0,2025-08-23
CRP004956,CUS004956,539,15.96,107720.85,17192.25,0,2026-06-14
CRP004957,CUS004957,545,7.35,26186.72,1924.72,1,2026-03-07
CRP004958,CUS004958,562,13.88,14804.95,2054.93,1,2026-04-22
CRP004959,CUS004959,701,40.02,32505.01,13008.51,0,2025-08-29
CRP004960,CUS004960,889,62.42,46163.34,28815.16,0,2025-11-28
CRP004961,CUS004961,777,37.04,150396.62,55706.91,0,2026-01-08
CRP004962,CUS004962,668,61.02,111514.74,68046.29,0,2026-04-06
CRP004963,CUS004963,803,25.33,18999.9,4812.67,0,2026-05-10
CRP004964,CUS004964,592,10.74,62969.92,6762.97,0,2026-02-23
CRP004965,CUS004965,550,24.26,5175.4,1255.55,1,2026-06-29
CRP004966,CUS004966,736,23.12,92751.56,21444.16,0,2025-11-03
CRP004967,CUS004967,334,13.42,27341.91,3669.28,0,2026-02-16
CRP004968,CUS004968,699,31.59,10734.69,3391.09,1,2026-01-16
CRP004969,CUS004969,476,67.68,91598.03,61993.55,0,2026-01-16
CRP004970,CUS004970,489,35.97,25479.54,9164.99,0,2025-12-31
CRP004971,CUS004971,686,76.9,53281.62,40973.57,1,2026-08-06
CRP004972,CUS004972,714,76.15,125314.77,95427.2,0,2025-10-01
CRP004973,CUS004973,655,73.91,64373.61,47578.54,1,2026-03-23
CRP004974,CUS004974,543,62.22,73707.85,45861.02,0,2026-05-14
CRP004975,CUS004975,347,58.69,118770.39,69706.34,0,2026-01-27
CRP004976,CUS004976,449,13.54,98994.94,13403.91,1,2026-01-21
CRP004977,CUS004977,665,23.09,76737.56,17718.7,0,2026-03-02
CRP004978,CUS004978,712,41.44,8400.15,3481.02,0,2026-07-08
CRP004979,CUS004979,880,40.97,164858.87,67542.68,0,2025-11-30
CRP004980,CUS004980,575,57.82,33630.48,19445.14,0,2025-08-18
CRP004981,CUS004981,743,22.27,39786.77,8860.51,2,2026-01-15
CRP004982,CUS004982,791,24.53,27012.38,6626.14,0,2025-11-13
CRP004983,CUS004983,794,12.28,10418.32,1279.37,1,2026-06-14
CRP004984,CUS004984,775,69.4,85877.67,59599.1,0,2026-06-13
CRP004985,CUS004985,806,71.53,67376.93,48194.72,0,2026-04-01
CRP004986,CUS004986,489,89.92,18676.5,16793.91,0,2026-05-16
CRP004987,CUS004987,416,6.23,55063.87,3430.48,0,2026-07-17
CRP004988,CUS004988,705,32.79,21366.67,7006.13,0,2026-02-12
CRP004989,CUS004989,575,49.09,49110.89,24108.54,0,2026-04-04
CRP004990,CUS004990,869,87.05,34934.93,30410.86,0,2026-01-27
CRP004991,CUS004991,463,20.9,5094.66,1064.78,0,2025-09-10
CRP004992,CUS004992,395,80.68,110531.99,89177.21,0,2026-03-10
CRP004993,CUS004993,583,87.15,135248.35,117868.94,0,2026-07-02
CRP004994,CUS004994,698,73.07,5850.77,4275.16,0,2026-05-21
CRP004995,CUS004995,646,9.35,29408.15,2749.66,1,2025-10-04
CRP004996,CUS004996,793,82.16,22643.89,18604.22,0,2025-12-12
CRP004997,CUS004997,332,79.61,122699.85,97681.35,1,2026-01-25
CRP004998,CUS004998,583,25.9,113376.26,29364.45,1,2025-12-09
CRP004999,CUS004999,578,52.03,37125.1,19316.19,3,2025-08-08
CRP005000,CUS005000,867,81.62,33678.61,27488.48,1,2026-05-13
CRP005001,CUS005001,467,12.36,64451.21,7966.17,0,2026-02-12
CRP005002,CUS005002,321,61.4,34030.51,20894.73,0,2026-04-05
CRP005003,CUS005003,514,49.78,25505.53,12696.65,0,2025-09-20
CRP005004,CUS005004,357,44.1,78382.55,34566.7,0,2025-08-29
CRP005005,CUS005005,511,6.18,113443.45,7010.81,0,2026-01-06
CRP005006,CUS005006,428,60.25,23120.64,13930.19,0,2026-01-28
CRP005007,CUS005007,797,28.66,147274.47,42208.86,0,2025-10-09
CRP005008,CUS005008,387,75.42,49766.05,37533.55,0,2025-11-18
CRP005009,CUS005009,898,94.9,73782.39,70019.49,1,2026-06-02
CRP005010,CUS005010,343,77.2,49473.4,38193.46,2,2026-01-10
CRP005011,CUS005011,358,18.3,32453.87,5939.06,0,2025-09-19
CRP005012,CUS005012,370,30.4,20131.93,6120.11,0,2025-09-14
CRP005013,CUS005013,516,82.4,217090.42,178882.51,1,2026-06-07
CRP005014,CUS005014,543,5.86,8760.7,513.38,1,2025-09-18
CRP005015,CUS005015,343,14.02,28123.25,3942.88,0,2026-04-09
CRP005016,CUS005016,640,78.07,29486.09,23019.79,1,2025-08-14
CRP005017,CUS005017,515,0.27,16432.29,44.37,0,2026-03-11
CRP005018,CUS005018,332,31.77,29496.43,9371.02,0,2025-10-28
CRP005019,CUS005019,536,74.07,2292.28,1697.89,0,2025-11-19
CRP005020,CUS005020,389,8.85,34772.72,3077.39,0,2025-11-13
CRP005021,CUS005021,851,40.94,67581.93,27668.04,0,2026-03-28
CRP005022,CUS005022,440,47.75,38717.92,18487.81,0,2026-01-09
CRP005023,CUS005023,685,59.01,6360.01,3753.04,0,2026-07-21
CRP005024,CUS005024,342,65.42,43610.49,28529.98,1,2025-10-04
CRP005025,CUS005025,876,12.81,112217.85,14375.11,0,2026-06-18
CRP005026,CUS005026,845,32.42,43821.89,14207.06,3,2026-02-06
CRP005027,CUS005027,741,6.52,67606.51,4407.94,1,2025-09-27
CRP005028,CUS005028,319,89.39,29841.85,26675.63,0,2025-10-04
CRP005029,CUS005029,453,45.71,90115.06,41191.59,1,2026-02-28
CRP005030,CUS005030,895,30.83,77923.45,24023.8,1,2026-03-28
CRP005031,CUS005031,637,80.69,51005.97,41156.72,0,2025-10-22
CRP005032,CUS005032,467,60.33,83080.31,50122.35,0,2026-03-15
CRP005033,CUS005033,777,42.51,39498.65,16790.88,1,2025-08-20
CRP005034,CUS005034,647,56.44,176790.35,99780.47,0,2026-02-08
CRP005035,CUS005035,701,81.92,22845.97,18715.42,0,2026-01-07
CRP005036,CUS005036,328,65.49,53676.13,35152.5,0,2025-09-29
CRP005037,CUS005037,419,80.38,51032.75,41020.12,0,2026-02-04
CRP005038,CUS005038,525,34.79,36062.29,12546.07,1,2025-09-06
CRP005039,CUS005039,341,60.08,31316.96,18815.23,0,2026-03-24
CRP005040,CUS005040,837,9.75,138344.81,13488.62,0,2025-10-21
CRP005041,CUS005041,390,15.88,14806.69,2351.3,0,2026-02-20
CRP005042,CUS005042,778,37.86,50403.47,19082.75,1,2025-10-21
CRP005043,CUS005043,312,89.95,66048.07,59410.24,0,2026-02-27
CRP005044,CUS005044,870,79.91,110280.25,88124.95,0,2026-04-07
CRP005045,CUS005045,844,30.03,92558.56,27795.34,1,2026-05-16
CRP005046,CUS005046,733,7.23,51028.5,3689.36,2,2025-12-14
CRP005047,CUS005047,621,22.42,14080.79,3156.91,0,2025-12-15
CRP005048,CUS005048,603,19.82,23569.26,4671.43,0,2026-05-01
CRP005049,CUS005049,844,3.24,23227.79,752.58,0,2026-07-02
CRP005050,CUS005050,626,76.77,9020.51,6925.05,1,2025-11-03
CRP005051,CUS005051,841,81.08,66948.67,54281.98,1,2026-07-22
CRP005052,CUS005052,463,35.85,8680.94,3112.12,1,2026-07-17
CRP005053,CUS005053,342,13.89,10758.81,1494.4,0,2026-06-18
CRP005054,CUS005054,806,10.35,37902.53,3922.91,2,2025-10-19
CRP005055,CUS005055,644,12.51,8956.75,1120.49,0,2026-03-14
CRP005056,CUS005056,726,12.22,7914.57,967.16,0,2025-10-04
CRP005057,CUS005057,744,5.39,414951.09,22365.86,1,2026-03-28
CRP005058,CUS005058,815,88.75,42961.33,38128.18,0,2026-01-07
CRP005059,CUS005059,422,24.5,17352.82,4251.44,0,2026-06-15
CRP005060,CUS005060,430,10.39,42321.58,4397.21,0,2026-02-16
CRP005061,CUS005061,444,69.27,20126.74,13941.79,1,2025-11-07
CRP005062,CUS005062,632,86.29,13655.58,11783.4,0,2026-01-05
CRP005063,CUS005063,653,76.31,132412.92,101044.3,0,2026-02-03
CRP005064,CUS005064,564,81.03,25414.06,20593.01,1,2025-10-20
CRP005065,CUS005065,759,52.0,11005.71,5722.97,0,2025-11-14
CRP005066,CUS005066,738,40.85,26996.47,11028.06,0,2025-12-20
CRP005067,CUS005067,850,72.46,18485.68,13394.72,0,2026-05-23
CRP005068,CUS005068,525,87.28,98753.95,86192.45,0,2026-07-05
CRP005069,CUS005069,891,16.66,89316.1,14880.06,0,2026-01-13
CRP005070,CUS005070,853,6.27,32438.39,2033.89,1,2025-11-03
CRP005071,CUS005071,775,37.48,28561.52,10704.86,0,2025-10-03
CRP005072,CUS005072,614,51.28,84733.46,43451.32,0,2026-02-27
CRP005073,CUS005073,769,28.68,48503.76,13910.88,1,2025-09-23
CRP005074,CUS005074,692,60.48,25464.28,15400.8,1,2025-09-18
CRP005075,CUS005075,484,0.41,6994.94,28.68,0,2025-12-25
CRP005076,CUS005076,763,5.24,45703.66,2394.87,0,2026-07-08
CRP005077,CUS005077,740,75.64,21800.45,16489.86,0,2025-11-20
CRP005078,CUS005078,391,19.24,66977.44,12886.46,0,2025-08-09
CRP005079,CUS005079,631,81.61,27131.15,22141.73,0,2026-04-15
CRP005080,CUS005080,311,93.94,54945.67,51615.96,0,2026-05-01
CRP005081,CUS005081,836,69.67,92151.48,64201.94,1,2026-03-04
CRP005082,CUS005082,504,79.27,7500.54,5945.68,0,2025-10-14
CRP005083,CUS005083,595,44.53,31729.29,14129.05,0,2026-03-13
CRP005084,CUS005084,717,29.62,16103.56,4769.87,1,2025-11-28
CRP005085,CUS005085,891,61.32,45524.61,27915.69,0,2025-09-28
CRP005086,CUS005086,515,16.08,69990.31,11254.44,0,2026-04-14
CRP005087,CUS005087,847,17.66,39436.47,6964.48,2,2025-08-16
CRP005088,CUS005088,667,71.36,16029.71,11438.8,1,2025-09-19
CRP005089,CUS005089,536,16.59,38753.24,6429.16,0,2026-03-01
CRP005090,CUS005090,376,93.91,121667.92,114258.34,0,2025-08-09
CRP005091,CUS005091,463,71.7,99807.15,71561.73,1,2026-08-01
CRP005092,CUS005092,408,86.78,38180.18,33132.76,0,2026-04-07
CRP005093,CUS005093,398,46.09,28447.26,13111.34,0,2026-05-13
CRP005094,CUS005094,473,48.03,21344.0,10251.52,0,2025-08-23
CRP005095,CUS005095,541,78.23,72718.85,56887.96,0,2026-05-09
CRP005096,CUS005096,673,52.38,16589.14,8689.39,1,2026-01-28
CRP005097,CUS005097,534,2.87,70793.42,2031.77,0,2026-03-09
CRP005098,CUS005098,504,39.08,22794.71,8908.17,1,2025-11-17
CRP005099,CUS005099,603,64.89,62575.7,40605.37,0,2025-10-17
CRP005100,CUS005100,859,27.77,63527.21,17641.51,1,2025-10-07
CRP005101,CUS005101,833,2.88,23494.87,676.65,0,2025-10-10
CRP005102,CUS005102,681,63.47,83226.89,52824.11,0,2026-04-24
CRP005103,CUS005103,694,76.28,109430.94,83473.92,0,2026-02-01
CRP005104,CUS005104,518,33.67,36261.54,12209.26,0,2025-08-08
CRP005105,CUS005105,300,20.63,48624.13,10031.16,0,2026-06-30
CRP005106,CUS005106,409,90.92,241169.21,219271.05,0,2026-03-12
CRP005107,CUS005107,789,56.33,21432.46,12072.9,0,2026-05-15
CRP005108,CUS005108,306,10.66,13647.38,1454.81,0,2025-09-13
CRP005109,CUS005109,831,38.83,39394.66,15296.95,0,2026-06-23
CRP005110,CUS005110,574,41.93,26863.71,11263.95,0,2025-10-24
CRP005111,CUS005111,750,38.48,15630.4,6014.58,1,2026-04-30
CRP005112,CUS005112,801,11.79,11238.07,1324.97,0,2025-09-22
CRP005113,CUS005113,689,88.28,31262.49,27598.53,0,2025-12-06
CRP005114,CUS005114,609,85.01,130733.7,111136.72,0,2026-06-17
CRP005115,CUS005115,885,81.59,39585.94,32298.17,0,2025-10-02
CRP005116,CUS005116,664,77.37,45543.74,35237.19,2,2025-11-08
CRP005117,CUS005117,348,52.96,46087.63,24408.01,2,2026-03-17
CRP005118,CUS005118,435,57.23,37988.96,21741.08,0,2025-09-25
CRP005119,CUS005119,400,74.87,41339.0,30950.51,1,2026-05-31
CRP005120,CUS005120,378,20.14,15968.44,3216.04,0,2025-08-16
CRP005121,CUS005121,597,44.09,43451.76,19157.88,0,2026-01-04
CRP005122,CUS005122,624,36.17,45039.81,16290.9,0,2025-10-28
CRP005123,CUS005123,631,48.99,11118.48,5446.94,1,2026-07-20
CRP005124,CUS005124,840,43.51,45434.93,19768.74,0,2026-01-11
CRP005125,CUS005125,731,21.6,19611.4,4236.06,0,2026-02-09
CRP005126,CUS005126,592,83.76,11401.43,9549.84,1,2025-08-24
CRP005127,CUS005127,727,51.3,111688.98,57296.45,0,2025-08-27
CRP005128,CUS005128,302,75.32,19872.74,14968.15,0,2025-08-10
CRP005129,CUS005129,677,26.61,13865.97,3689.73,1,2025-11-20
CRP005130,CUS005130,710,65.97,33282.64,21956.56,0,2026-07-29
CRP005131,CUS005131,665,31.12,19694.38,6128.89,0,2026-05-09
CRP005132,CUS005132,577,22.35,87183.58,19485.53,0,2026-08-02
CRP005133,CUS005133,881,53.26,75916.79,40433.28,0,2026-06-28
CRP005134,CUS005134,702,28.38,41705.11,11835.91,0,2025-08-12
CRP005135,CUS005135,795,38.42,24486.51,9407.72,1,2026-01-23
CRP005136,CUS005136,403,58.71,54669.73,32096.6,1,2025-09-23
CRP005137,CUS005137,389,67.02,11675.32,7824.8,0,2025-11-19
CRP005138,CUS005138,808,18.31,50358.33,9220.61,1,2026-07-22
CRP005139,CUS005139,532,71.99,102017.03,73442.06,1,2025-12-29
CRP005140,CUS005140,656,24.34,15238.77,3709.12,0,2025-10-06
CRP005141,CUS005141,623,61.46,29511.18,18137.57,0,2026-04-21
CRP005142,CUS005142,603,92.56,62677.21,58014.03,1,2026-06-19
CRP005143,CUS005143,445,1.07,23111.98,247.3,0,2026-04-10
CRP005144,CUS005144,550,28.32,66203.0,18748.69,0,2026-06-28
CRP005145,CUS005145,379,36.88,81271.0,29972.74,2,2025-09-29
CRP005146,CUS005146,711,55.89,6427.79,3592.49,1,2026-06-14
CRP005147,CUS005147,853,50.89,28654.44,14582.24,3,2026-03-30
CRP005148,CUS005148,780,67.96,69287.54,47087.81,0,2025-10-04
CRP005149,CUS005149,675,59.08,49938.61,29503.73,2,2025-10-13
CRP005150,CUS005150,831,55.42,78144.31,43307.58,0,2026-05-06
CRP005151,CUS005151,800,33.41,63999.99,21382.4,0,2026-04-01
CRP005152,CUS005152,634,19.32,66367.04,12822.11,0,2025-09-21
CRP005153,CUS005153,338,33.61,31552.29,10604.72,0,2025-11-26
CRP005154,CUS005154,619,1.13,144557.96,1633.5,1,2025-08-30
CRP005155,CUS005155,872,19.21,49393.22,9488.44,0,2025-11-10
CRP005156,CUS005156,589,31.36,71819.56,22522.61,0,2025-12-09
CRP005157,CUS005157,391,74.63,21917.81,16357.26,3,2025-11-08
CRP005158,CUS005158,830,2.14,39159.92,838.02,1,2026-04-29
CRP005159,CUS005159,395,1.4,21916.29,306.83,0,2025-09-11
CRP005160,CUS005160,459,82.27,15300.65,12587.84,1,2026-05-25
CRP005161,CUS005161,733,36.53,21608.12,7893.45,0,2025-10-15
CRP005162,CUS005162,328,1.87,143272.71,2679.2,0,2026-07-31
CRP005163,CUS005163,557,93.38,27342.99,25532.88,0,2025-09-05
CRP005164,CUS005164,787,28.3,6337.59,1793.54,0,2026-05-24
CRP005165,CUS005165,465,80.72,33635.22,27150.35,0,2025-12-11
CRP005166,CUS005166,835,61.66,35669.57,21993.86,1,2026-04-16
CRP005167,CUS005167,414,7.02,14979.59,1051.57,0,2026-06-11
CRP005168,CUS005168,682,4.04,15275.87,617.15,0,2025-09-06
CRP005169,CUS005169,522,71.87,6418.9,4613.26,0,2025-08-13
CRP005170,CUS005170,695,65.5,116930.7,76589.61,0,2025-11-21
CRP005171,CUS005171,681,10.65,34007.82,3621.83,0,2026-04-16
CRP005172,CUS005172,502,77.58,25353.4,19669.17,1,2026-02-24
CRP005173,CUS005173,514,62.34,138801.01,86528.55,0,2025-10-22
CRP005174,CUS005174,671,48.96,19232.04,9416.01,0,2026-05-24
CRP005175,CUS005175,421,83.03,39696.41,32959.93,0,2025-12-22
CRP005176,CUS005176,817,26.53,23889.45,6337.87,0,2026-07-17
CRP005177,CUS005177,702,67.78,58210.77,39455.26,0,2025-10-10
CRP005178,CUS005178,308,87.99,20213.28,17785.67,0,2025-12-02
CRP005179,CUS005179,775,64.92,5905.57,3833.9,0,2026-04-23
CRP005180,CUS005180,618,41.64,19919.98,8294.68,1,2026-01-25
CRP005181,CUS005181,616,86.43,198088.05,171207.5,2,2025-08-26
CRP005182,CUS005182,895,50.69,45979.89,23307.21,0,2025-10-11
CRP005183,CUS005183,463,44.3,73100.31,32383.44,0,2026-03-27
CRP005184,CUS005184,461,76.24,13017.49,9924.53,2,2025-08-26
CRP005185,CUS005185,543,27.73,80538.15,22333.23,0,2026-01-22
CRP005186,CUS005186,317,63.97,22031.01,14093.24,1,2025-11-28
CRP005187,CUS005187,324,76.15,47353.28,36059.52,0,2025-11-22
CRP005188,CUS005188,809,36.89,60526.69,22328.3,0,2026-08-03
CRP005189,CUS005189,311,54.81,17053.17,9346.84,0,2026-05-17
CRP005190,CUS005190,471,35.12,20681.61,7263.38,1,2026-04-29
CRP005191,CUS005191,576,56.1,15612.75,8758.75,0,2025-09-17
CRP005192,CUS005192,536,71.5,8019.54,5733.97,0,2025-09-13
CRP005193,CUS005193,824,46.31,46522.43,21544.54,1,2026-06-23
CRP005194,CUS005194,311,91.08,25840.2,23535.25,0,2025-08-13
CRP005195,CUS005195,630,33.1,30410.38,10065.84,1,2026-04-29
CRP005196,CUS005196,319,52.49,74757.2,39240.05,2,2025-08-23
CRP005197,CUS005197,545,37.84,75505.1,28571.13,0,2025-12-18
CRP005198,CUS005198,715,55.75,38106.58,21244.42,1,2026-07-30
CRP005199,CUS005199,842,47.75,34085.77,16275.96,0,2026-07-13
CRP005200,CUS005200,313,38.34,10054.8,3855.01,0,2026-07-16
CRP005201,CUS005201,843,27.38,55701.59,15251.1,0,2025-11-15
CRP005202,CUS005202,706,64.9,80853.34,52473.82,0,2026-04-29
CRP005203,CUS005203,362,34.87,30356.87,10585.44,1,2026-05-28
CRP005204,CUS005204,634,61.51,48519.07,29844.08,0,2025-12-29
CRP005205,CUS005205,440,47.83,74491.52,35629.29,0,2026-07-12
CRP005206,CUS005206,563,6.93,21678.97,1502.35,1,2026-04-16
CRP005207,CUS005207,713,32.92,58668.4,19313.64,1,2026-04-17
CRP005208,CUS005208,655,77.29,12484.89,9649.57,1,2026-01-21
CRP005209,CUS005209,510,72.63,18546.83,13470.56,2,2025-08-19
CRP005210,CUS005210,667,86.63,112402.04,97373.89,0,2025-08-28
CRP005211,CUS005211,537,6.53,28723.1,1875.62,1,2026-07-29
CRP005212,CUS005212,583,72.9,40701.42,29671.34,0,2025-09-05
CRP005213,CUS005213,352,46.93,120130.92,56377.44,0,2026-06-06
CRP005214,CUS005214,407,40.36,23184.07,9357.09,1,2026-06-24
CRP005215,CUS005215,896,36.48,159418.07,58155.71,1,2026-02-14
CRP005216,CUS005216,469,45.9,45307.38,20796.09,0,2026-06-07
CRP005217,CUS005217,841,74.25,7321.56,5436.26,1,2025-11-07
CRP005218,CUS005218,750,87.38,65167.32,56943.2,1,2026-02-09
