risk_score_id,customer_id,risk_score,risk_category,model_name,model_version,score_timestamp
RSK005993,CUS005993,20.3,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK005994,CUS005994,22.5,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK005995,CUS005995,23.34,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK005996,CUS005996,9.23,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK005997,CUS005997,39.86,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK005998,CUS005998,11.56,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK005999,CUS005999,20.07,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006000,CUS006000,16.55,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006001,CUS006001,37.58,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006002,CUS006002,49.81,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006003,CUS006003,52.43,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006004,CUS006004,25.0,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006005,CUS006005,56.4,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006006,CUS006006,35.92,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006007,CUS006007,35.73,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006008,CUS006008,38.35,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006009,CUS006009,16.61,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006010,CUS006010,51.36,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006011,CUS006011,19.6,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006012,CUS006012,29.68,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006013,CUS006013,43.19,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006014,CUS006014,41.8,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006015,CUS006015,33.69,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006016,CUS006016,21.11,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006017,CUS006017,21.4,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006018,CUS006018,30.04,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006019,CUS006019,15.95,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006020,CUS006020,34.75,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006021,CUS006021,26.51,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006022,CUS006022,15.56,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006023,CUS006023,20.03,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006024,CUS006024,50.93,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006025,CUS006025,41.74,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006026,CUS006026,36.8,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006027,CUS006027,26.95,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006028,CUS006028,28.77,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006029,CUS006029,51.44,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006030,CUS006030,43.35,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006031,CUS006031,34.0,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006032,CUS006032,19.83,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006033,CUS006033,24.68,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006034,CUS006034,37.1,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006035,CUS006035,31.8,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006036,CUS006036,4.63,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006037,CUS006037,27.66,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006038,CUS006038,32.96,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006039,CUS006039,16.49,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006040,CUS006040,47.4,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006041,CUS006041,26.22,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006042,CUS006042,32.49,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006043,CUS006043,40.98,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006044,CUS006044,28.77,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006045,CUS006045,33.56,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006046,CUS006046,26.05,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006047,CUS006047,43.87,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006048,CUS006048,8.29,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006049,CUS006049,25.45,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006050,CUS006050,26.98,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006051,CUS006051,9.38,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006052,CUS006052,22.6,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006053,CUS006053,37.22,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006054,CUS006054,17.14,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006055,CUS006055,36.49,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006056,CUS006056,17.19,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006057,CUS006057,35.4,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006058,CUS006058,47.69,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006059,CUS006059,20.18,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006060,CUS006060,20.57,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006061,CUS006061,24.44,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006062,CUS006062,14.2,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006063,CUS006063,30.97,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006064,CUS006064,48.92,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006065,CUS006065,48.87,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006066,CUS006066,32.82,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006067,CUS006067,31.48,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006068,CUS006068,10.97,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006069,CUS006069,8.71,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006070,CUS006070,46.94,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006071,CUS006071,35.82,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006072,CUS006072,33.73,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006073,CUS006073,48.22,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006074,CUS006074,20.69,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006075,CUS006075,48.09,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006076,CUS006076,35.43,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006077,CUS006077,38.2,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006078,CUS006078,41.53,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006079,CUS006079,32.46,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006080,CUS006080,51.12,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006081,CUS006081,19.09,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006082,CUS006082,50.21,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006083,CUS006083,25.6,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006084,CUS006084,38.53,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006085,CUS006085,58.31,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006086,CUS006086,40.52,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006087,CUS006087,40.67,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006088,CUS006088,36.85,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006089,CUS006089,28.31,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006090,CUS006090,47.03,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006091,CUS006091,28.18,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006092,CUS006092,22.46,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006093,CUS006093,51.98,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006094,CUS006094,34.76,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006095,CUS006095,22.47,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006096,CUS006096,31.72,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006097,CUS006097,27.21,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006098,CUS006098,16.59,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006099,CUS006099,30.78,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006100,CUS006100,36.9,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006101,CUS006101,43.74,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006102,CUS006102,25.06,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006103,CUS006103,17.05,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006104,CUS006104,45.08,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006105,CUS006105,36.04,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006106,CUS006106,37.18,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006107,CUS006107,46.09,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006108,CUS006108,30.56,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006109,CUS006109,16.75,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006110,CUS006110,41.79,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006111,CUS006111,25.16,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006112,CUS006112,54.42,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006113,CUS006113,35.14,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006114,CUS006114,18.37,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006115,CUS006115,41.22,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006116,CUS006116,16.8,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006117,CUS006117,24.25,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006118,CUS006118,25.36,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006119,CUS006119,28.23,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006120,CUS006120,11.0,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006121,CUS006121,30.85,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006122,CUS006122,47.5,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006123,CUS006123,23.44,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006124,CUS006124,42.06,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006125,CUS006125,14.65,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006126,CUS006126,27.72,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006127,CUS006127,18.22,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006128,CUS006128,30.23,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006129,CUS006129,38.95,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006130,CUS006130,28.97,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006131,CUS006131,16.74,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006132,CUS006132,54.43,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006133,CUS006133,41.14,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006134,CUS006134,52.74,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006135,CUS006135,42.21,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006136,CUS006136,30.1,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006137,CUS006137,39.49,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006138,CUS006138,31.45,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006139,CUS006139,19.58,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006140,CUS006140,32.5,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006141,CUS006141,17.61,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006142,CUS006142,43.16,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006143,CUS006143,24.67,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006144,CUS006144,28.99,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006145,CUS006145,10.99,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006146,CUS006146,45.67,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006147,CUS006147,39.25,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006148,CUS006148,27.25,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006149,CUS006149,34.44,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006150,CUS006150,14.13,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006151,CUS006151,8.28,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006152,CUS006152,33.92,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006153,CUS006153,42.21,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006154,CUS006154,39.5,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006155,CUS006155,37.68,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006156,CUS006156,25.72,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006157,CUS006157,35.6,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006158,CUS006158,15.57,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006159,CUS006159,33.76,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006160,CUS006160,38.38,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006161,CUS006161,18.52,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006162,CUS006162,37.86,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006163,CUS006163,38.84,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006164,CUS006164,18.2,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006165,CUS006165,9.47,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006166,CUS006166,37.26,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006167,CUS006167,43.94,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006168,CUS006168,42.56,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006169,CUS006169,56.35,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006170,CUS006170,41.62,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006171,CUS006171,39.4,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006172,CUS006172,10.55,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006173,CUS006173,22.27,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006174,CUS006174,11.45,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006175,CUS006175,43.42,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006176,CUS006176,27.71,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006177,CUS006177,31.69,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006178,CUS006178,24.32,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006179,CUS006179,11.82,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006180,CUS006180,25.21,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006181,CUS006181,20.41,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006182,CUS006182,44.76,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006183,CUS006183,21.84,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006184,CUS006184,31.77,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006185,CUS006185,28.82,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006186,CUS006186,48.08,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006187,CUS006187,34.81,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006188,CUS006188,24.03,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006189,CUS006189,15.1,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006190,CUS006190,23.64,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006191,CUS006191,41.37,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006192,CUS006192,43.03,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006193,CUS006193,31.98,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006194,CUS006194,40.55,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006195,CUS006195,10.94,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006196,CUS006196,48.81,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006197,CUS006197,15.24,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006198,CUS006198,53.82,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006199,CUS006199,27.85,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006200,CUS006200,29.0,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006201,CUS006201,39.36,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006202,CUS006202,20.47,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006203,CUS006203,29.84,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006204,CUS006204,25.12,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006205,CUS006205,31.12,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006206,CUS006206,33.82,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006207,CUS006207,30.26,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006208,CUS006208,19.57,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006209,CUS006209,7.23,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006210,CUS006210,20.45,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006211,CUS006211,19.09,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006212,CUS006212,23.74,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006213,CUS006213,36.67,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006214,CUS006214,22.15,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006215,CUS006215,41.34,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006216,CUS006216,18.89,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006217,CUS006217,23.77,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006218,CUS006218,45.85,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006219,CUS006219,40.61,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006220,CUS006220,35.7,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006221,CUS006221,31.95,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006222,CUS006222,22.36,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006223,CUS006223,42.72,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006224,CUS006224,37.18,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006225,CUS006225,13.38,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006226,CUS006226,51.74,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006227,CUS006227,22.96,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006228,CUS006228,15.33,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006229,CUS006229,31.24,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006230,CUS006230,50.6,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006231,CUS006231,13.65,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006232,CUS006232,40.14,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006233,CUS006233,17.85,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006234,CUS006234,42.46,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006235,CUS006235,38.51,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006236,CUS006236,13.77,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006237,CUS006237,35.11,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006238,CUS006238,39.11,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006239,CUS006239,29.87,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006240,CUS006240,29.47,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006241,CUS006241,31.13,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006242,CUS006242,34.71,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006243,CUS006243,23.36,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006244,CUS006244,41.24,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006245,CUS006245,10.38,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006246,CUS006246,50.95,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006247,CUS006247,25.73,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006248,CUS006248,21.21,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006249,CUS006249,21.09,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006250,CUS006250,25.71,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006251,CUS006251,17.36,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006252,CUS006252,48.54,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006253,CUS006253,43.25,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006254,CUS006254,16.26,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006255,CUS006255,31.85,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006256,CUS006256,13.94,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006257,CUS006257,16.46,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006258,CUS006258,19.96,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006259,CUS006259,44.12,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006260,CUS006260,40.64,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006261,CUS006261,2.21,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006262,CUS006262,30.45,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006263,CUS006263,46.91,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006264,CUS006264,24.39,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006265,CUS006265,42.68,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006266,CUS006266,45.72,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006267,CUS006267,31.59,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006268,CUS006268,28.63,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006269,CUS006269,24.05,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006270,CUS006270,15.84,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006271,CUS006271,15.68,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006272,CUS006272,36.7,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006273,CUS006273,38.21,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006274,CUS006274,26.19,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006275,CUS006275,18.4,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006276,CUS006276,28.03,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006277,CUS006277,47.32,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006278,CUS006278,19.23,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006279,CUS006279,16.73,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006280,CUS006280,15.68,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006281,CUS006281,47.82,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006282,CUS006282,18.58,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006283,CUS006283,24.99,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006284,CUS006284,26.45,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK006285,CUS006285,23.96,Low,SuFinex Customer Risk Model,1.0,2026-06-30
