loan_id,customer_id,institution_id,loan_type,loan_amount,outstanding_amount,interest_rate,loan_status,start_date,end_date
LOAN002249,CUS002350,INS000005,Education,212623.14,93148.22,14.717,Active,2025-04-12,2030-04-12
LOAN002250,CUS008252,INS000003,Education,134277.09,118104.46,9.26,Active,2021-10-18,2025-10-18
LOAN002251,CUS000262,INS000003,Home,186987.8,127692.68,12.009,Closed,2023-07-02,2028-07-02
LOAN002252,CUS008109,INS000003,Education,67590.34,5132.85,16.599,Active,2024-08-20,2027-08-20
LOAN002253,CUS009462,INS000003,Personal,61565.32,11986.89,16.216,Active,2024-12-02,2029-12-02
LOAN002254,CUS003776,INS000004,Auto,498545.1,190634.56,17.309,Closed,2023-03-20,2025-03-20
LOAN002255,CUS007583,INS000004,Auto,181813.32,81009.83,11.614,Active,2026-06-27,2028-06-27
LOAN002256,CUS008256,INS000002,Auto,152513.38,89663.18,17.479,Active,2024-08-20,2027-08-20
LOAN002257,CUS008069,INS000003,Personal,75985.08,52587.62,9.916,Active,2022-08-16,2025-08-16
LOAN002258,CUS000552,INS000002,Personal,79070.13,2268.57,12.04,Active,2021-10-29,2022-10-29
LOAN002259,CUS006479,INS000004,Home,274879.38,58726.38,15.627,Closed,2024-04-07,2025-04-07
LOAN002260,CUS001257,INS000004,Personal,208563.81,1807.74,15.632,Active,2024-06-29,2026-06-29
LOAN002261,CUS009733,INS000005,Personal,124897.31,62539.85,14.35,Active,2023-05-10,2028-05-10
LOAN002262,CUS008764,INS000001,Personal,315416.34,276060.96,16.387,Active,2026-07-26,2029-07-26
LOAN002263,CUS000341,INS000001,Personal,112874.38,17524.98,13.979,Active,2021-08-13,2026-08-13
LOAN002264,CUS007303,INS000001,Personal,358733.0,9243.38,12.478,Closed,2023-11-08,2024-11-08
LOAN002265,CUS009176,INS000002,Auto,671805.23,39638.61,8.794,Closed,2023-08-24,2024-08-24
LOAN002266,CUS005123,INS000001,Personal,137017.36,63955.55,8.181,Closed,2025-10-17,2026-10-17
LOAN002267,CUS004996,INS000004,Auto,50000.0,43799.63,12.252,Closed,2023-12-16,2024-12-16
LOAN002268,CUS001024,INS000005,Education,159452.24,44665.26,16.85,Active,2024-08-09,2029-08-09
LOAN002269,CUS001262,INS000001,Personal,426402.92,52486.51,14.043,Active,2022-06-25,2023-06-25
LOAN002270,CUS000328,INS000005,Personal,213986.58,78145.45,8.373,Active,2023-09-06,2024-09-06
LOAN002271,CUS005989,INS000005,Education,624352.24,525005.52,13.15,Closed,2026-05-16,2027-05-16
LOAN002272,CUS001533,INS000001,Auto,279922.91,31745.97,12.523,Closed,2023-02-14,2026-02-14
LOAN002273,CUS002500,INS000005,Education,81469.85,8949.74,16.144,Active,2022-04-19,2025-04-19
LOAN002274,CUS008652,INS000003,Home,315790.91,55147.64,11.871,Active,2024-10-30,2026-10-30
LOAN002275,CUS001511,INS000003,Personal,364163.89,13178.99,9.206,Active,2025-04-02,2029-04-02
LOAN002276,CUS004328,INS000005,Auto,391701.08,78570.29,17.987,Closed,2026-01-17,2027-01-17
LOAN002277,CUS009160,INS000002,Personal,464915.4,432046.7,15.712,Active,2022-07-08,2024-07-08
LOAN002278,CUS009059,INS000001,Home,177810.4,132690.08,7.621,Active,2026-01-23,2029-01-23
LOAN002279,CUS006963,INS000005,Auto,80588.99,57492.91,17.737,Active,2021-09-17,2025-09-17
LOAN002280,CUS007952,INS000001,Home,399901.85,259761.12,13.538,Active,2022-04-13,2027-04-13
LOAN002281,CUS008681,INS000005,Home,481043.56,398692.73,8.656,Active,2026-07-27,2029-07-27
LOAN002282,CUS002380,INS000002,Education,186726.43,16321.96,11.55,Closed,2024-07-09,2027-07-09
LOAN002283,CUS001567,INS000004,Personal,215780.83,66893.73,7.674,Active,2021-12-27,2024-12-27
LOAN002284,CUS001655,INS000004,Personal,113550.58,75910.5,12.34,Defaulted,2022-09-07,2024-09-07
LOAN002285,CUS003180,INS000001,Education,85085.96,64386.4,9.179,Active,2024-11-10,2029-11-10
LOAN002286,CUS005441,INS000003,Home,165615.36,130039.11,8.094,Active,2021-09-24,2023-09-24
LOAN002287,CUS002143,INS000001,Home,225960.88,210463.52,16.007,Active,2023-02-28,2026-02-28
LOAN002288,CUS006300,INS000002,Home,228640.13,122228.45,8.071,Closed,2025-04-14,2030-04-14
LOAN002289,CUS009713,INS000001,Auto,92814.99,19482.47,13.22,Closed,2022-04-14,2025-04-14
LOAN002290,CUS007894,INS000003,Home,50000.0,10422.42,15.521,Active,2022-09-09,2027-09-09
LOAN002291,CUS006643,INS000001,Auto,69769.59,38814.22,16.245,Defaulted,2023-07-09,2028-07-09
LOAN002292,CUS006968,INS000005,Personal,176280.96,118030.87,16.258,Active,2026-03-29,2031-03-29
LOAN002293,CUS005481,INS000003,Home,120016.17,66161.34,11.894,Active,2024-12-17,2028-12-17
LOAN002294,CUS005543,INS000004,Auto,139532.87,94928.1,8.989,Active,2024-05-15,2025-05-15
LOAN002295,CUS007033,INS000003,Auto,290934.88,84582.23,11.778,Active,2021-09-02,2026-09-02
LOAN002296,CUS006953,INS000002,Personal,200735.03,87737.7,8.417,Defaulted,2026-06-02,2031-06-02
LOAN002297,CUS009077,INS000005,Personal,183639.68,65638.32,15.609,Closed,2022-11-16,2023-11-16
LOAN002298,CUS008693,INS000005,Personal,159310.1,78917.88,13.264,Active,2024-08-17,2029-08-17
LOAN002299,CUS006427,INS000002,Home,80738.77,43492.33,16.401,Active,2023-09-24,2026-09-24
LOAN002300,CUS001264,INS000001,Education,57076.89,37173.98,12.695,Active,2023-04-11,2028-04-11
LOAN002301,CUS005511,INS000004,Auto,116065.76,4673.6,15.765,Active,2024-12-05,2027-12-05
LOAN002302,CUS004081,INS000001,Education,377601.57,275821.53,10.857,Active,2021-12-31,2023-12-31
LOAN002303,CUS001762,INS000001,Education,472710.8,398907.28,8.502,Active,2023-11-25,2027-11-25
LOAN002304,CUS005712,INS000001,Personal,233906.01,200350.68,15.825,Active,2026-07-01,2027-07-01
LOAN002305,CUS007502,INS000003,Personal,111849.9,60220.74,7.512,Closed,2024-03-28,2025-03-28
LOAN002306,CUS007101,INS000002,Auto,50000.0,30597.6,13.398,Active,2022-06-20,2025-06-20
LOAN002307,CUS000072,INS000005,Personal,56865.65,30056.27,15.524,Active,2025-10-13,2030-10-13
LOAN002308,CUS007271,INS000004,Auto,174174.55,70465.2,9.845,Active,2025-03-09,2027-03-09
LOAN002309,CUS009339,INS000001,Personal,153333.25,14648.42,8.866,Active,2022-10-15,2027-10-15
LOAN002310,CUS003775,INS000003,Personal,339662.01,53185.38,10.521,Closed,2024-10-21,2026-10-21
LOAN002311,CUS003621,INS000002,Auto,192213.7,37277.21,9.902,Closed,2025-05-10,2029-05-10
LOAN002312,CUS000507,INS000004,Personal,269540.26,61373.31,9.239,Active,2024-03-01,2027-03-01
LOAN002313,CUS000123,INS000005,Personal,427396.14,310954.88,13.153,Active,2024-08-02,2025-08-02
LOAN002314,CUS004987,INS000005,Personal,146994.78,54296.93,12.897,Active,2024-06-16,2027-06-16
LOAN002315,CUS007034,INS000005,Home,129022.27,17226.76,13.846,Active,2026-04-27,2028-04-27
LOAN002316,CUS002896,INS000001,Home,378558.06,235171.9,14.476,Active,2025-03-02,2027-03-02
LOAN002317,CUS000061,INS000002,Personal,266762.25,79883.91,16.481,Active,2024-05-30,2026-05-30
LOAN002318,CUS004440,INS000004,Personal,128621.85,79431.7,10.112,Defaulted,2023-09-18,2025-09-18
LOAN002319,CUS003226,INS000003,Home,61099.21,5130.58,17.916,Active,2026-06-07,2030-06-07
LOAN002320,CUS003051,INS000003,Personal,86261.22,1244.93,15.016,Active,2025-02-08,2026-02-08
LOAN002321,CUS006095,INS000002,Personal,203789.73,185708.56,12.638,Active,2025-09-09,2029-09-09
LOAN002322,CUS006801,INS000002,Home,247054.46,28423.1,9.609,Active,2023-06-16,2024-06-16
LOAN002323,CUS000859,INS000001,Auto,55123.74,491.71,8.461,Active,2025-09-21,2030-09-21
LOAN002324,CUS000220,INS000001,Personal,321207.99,272889.05,14.452,Active,2024-08-07,2025-08-07
LOAN002325,CUS003710,INS000002,Home,112167.7,84606.0,8.359,Active,2023-12-28,2025-12-28
LOAN002326,CUS007776,INS000004,Personal,58085.83,8759.7,15.744,Active,2022-12-13,2027-12-13
LOAN002327,CUS006627,INS000005,Personal,78146.13,21645.56,12.723,Active,2025-08-11,2030-08-11
LOAN002328,CUS003410,INS000001,Home,293257.6,259478.96,14.052,Active,2026-03-20,2031-03-20
LOAN002329,CUS005506,INS000001,Home,703199.45,521930.49,14.742,Closed,2025-03-02,2026-03-02
LOAN002330,CUS008615,INS000003,Personal,450201.97,410926.91,15.738,Active,2025-02-17,2029-02-17
LOAN002331,CUS005175,INS000001,Personal,277210.54,228463.28,17.847,Active,2024-06-04,2029-06-04
LOAN002332,CUS002003,INS000002,Personal,464851.33,75852.87,15.771,Active,2025-12-19,2028-12-19
LOAN002333,CUS009992,INS000005,Education,117960.06,73435.04,17.223,Active,2022-01-28,2027-01-28
LOAN002334,CUS006688,INS000001,Personal,342761.52,312437.39,15.632,Active,2023-12-03,2024-12-03
LOAN002335,CUS005144,INS000002,Personal,112980.99,19624.39,13.699,Active,2025-06-23,2030-06-23
LOAN002336,CUS003173,INS000003,Home,50460.0,5338.42,16.567,Active,2024-08-14,2026-08-14
LOAN002337,CUS008871,INS000003,Auto,404283.52,220089.34,16.945,Active,2021-11-21,2023-11-21
LOAN002338,CUS001512,INS000002,Personal,85019.73,77515.85,8.225,Active,2022-05-19,2026-05-19
LOAN002339,CUS007795,INS000002,Education,112469.97,60002.13,7.76,Active,2022-01-14,2027-01-14
LOAN002340,CUS008873,INS000002,Education,246059.29,102132.65,15.715,Active,2025-05-07,2027-05-07
LOAN002341,CUS001303,INS000003,Home,116942.39,39690.22,12.496,Active,2024-02-17,2029-02-17
LOAN002342,CUS001765,INS000004,Home,279026.07,229515.83,13.293,Active,2024-02-29,2026-02-28
LOAN002343,CUS007334,INS000004,Personal,50000.0,21630.85,15.992,Active,2022-07-02,2025-07-02
LOAN002344,CUS004329,INS000003,Home,263603.19,60649.72,9.357,Active,2022-10-15,2027-10-15
LOAN002345,CUS004625,INS000004,Home,259998.88,106956.6,15.895,Active,2021-09-20,2024-09-20
LOAN002346,CUS000015,INS000004,Personal,68541.08,23178.01,16.8,Closed,2021-12-26,2025-12-26
LOAN002347,CUS008739,INS000003,Personal,221356.49,86687.85,10.141,Active,2023-05-24,2026-05-24
LOAN002348,CUS001912,INS000002,Education,136492.43,15474.89,14.295,Defaulted,2026-06-27,2027-06-27
LOAN002349,CUS004755,INS000004,Auto,139585.21,73820.26,17.259,Active,2024-08-08,2027-08-08
LOAN002350,CUS008709,INS000004,Personal,81713.99,42377.41,14.412,Active,2025-06-27,2029-06-27
LOAN002351,CUS007761,INS000003,Auto,855176.97,641370.14,9.679,Defaulted,2026-03-13,2030-03-13
LOAN002352,CUS002779,INS000003,Home,100636.19,214.9,13.42,Active,2022-06-19,2024-06-19
LOAN002353,CUS007496,INS000004,Auto,217270.04,6563.05,17.643,Active,2023-01-23,2024-01-23
LOAN002354,CUS008584,INS000002,Personal,132118.15,93939.64,17.038,Active,2026-01-31,2028-01-31
LOAN002355,CUS007521,INS000001,Personal,102106.11,35094.2,9.081,Active,2021-11-23,2025-11-23
LOAN002356,CUS002000,INS000003,Home,159563.73,13321.99,11.121,Active,2026-05-17,2028-05-17
LOAN002357,CUS001306,INS000002,Personal,50000.0,34364.05,8.012,Active,2024-08-29,2029-08-29
LOAN002358,CUS006630,INS000001,Education,119772.66,99666.18,12.548,Closed,2023-07-07,2025-07-07
LOAN002359,CUS003055,INS000004,Education,91294.36,43136.56,13.989,Active,2024-11-25,2028-11-25
LOAN002360,CUS005257,INS000003,Home,322418.73,117696.14,8.6,Active,2022-10-10,2024-10-10
LOAN002361,CUS009874,INS000002,Home,336356.74,47687.75,10.123,Active,2025-03-01,2026-03-01
LOAN002362,CUS000457,INS000005,Home,130131.09,18162.0,15.391,Active,2026-02-21,2028-02-21
LOAN002363,CUS001085,INS000004,Personal,50699.44,31920.0,15.567,Defaulted,2024-09-28,2029-09-28
LOAN002364,CUS002280,INS000001,Personal,67234.82,21462.73,15.986,Active,2024-04-05,2029-04-05
LOAN002365,CUS005857,INS000002,Personal,847682.87,740175.1,8.631,Active,2022-05-12,2024-05-12
LOAN002366,CUS007480,INS000001,Personal,271582.13,14619.35,13.256,Active,2023-02-22,2026-02-22
LOAN002367,CUS000815,INS000002,Education,125073.92,6714.02,9.837,Active,2023-07-14,2026-07-14
LOAN002368,CUS002596,INS000005,Auto,496556.82,461962.61,16.725,Closed,2023-11-02,2028-11-02
LOAN002369,CUS004932,INS000003,Education,332112.02,300988.19,10.072,Active,2024-09-07,2029-09-07
LOAN002370,CUS008295,INS000005,Home,137466.16,23202.26,17.324,Active,2023-06-20,2024-06-20
LOAN002371,CUS004495,INS000005,Personal,398855.21,326453.96,16.033,Active,2025-12-29,2029-12-29
LOAN002372,CUS001508,INS000002,Personal,64628.49,54122.56,12.292,Closed,2022-01-14,2027-01-14
LOAN002373,CUS009053,INS000001,Auto,179621.67,157750.64,11.485,Closed,2026-02-07,2029-02-07
LOAN002374,CUS003755,INS000005,Auto,293140.68,42848.36,10.511,Active,2026-02-27,2029-02-27
LOAN002375,CUS004225,INS000004,Home,929706.73,43395.51,17.155,Closed,2024-03-26,2028-03-26
LOAN002376,CUS008938,INS000005,Personal,315189.56,26056.07,9.735,Active,2023-04-06,2024-04-06
LOAN002377,CUS004034,INS000005,Personal,913953.34,791189.18,14.016,Closed,2024-02-17,2025-02-17
LOAN002378,CUS005547,INS000002,Auto,138886.38,105050.74,11.915,Closed,2025-10-02,2027-10-02
LOAN002379,CUS003556,INS000005,Personal,50000.0,17974.16,7.893,Active,2023-05-12,2027-05-12
LOAN002380,CUS006319,INS000002,Personal,162598.01,133161.48,12.299,Active,2023-12-01,2028-12-01
LOAN002381,CUS004344,INS000002,Education,289857.68,251000.83,14.94,Active,2025-04-17,2030-04-17
LOAN002382,CUS001752,INS000004,Personal,50000.0,24448.23,15.636,Active,2025-04-02,2028-04-02
LOAN002383,CUS006846,INS000001,Auto,250594.5,50373.26,15.909,Active,2025-11-11,2029-11-11
LOAN002384,CUS004202,INS000003,Personal,87642.59,79881.48,9.968,Active,2024-03-28,2029-03-28
LOAN002385,CUS004143,INS000001,Auto,99429.52,12993.22,17.313,Closed,2024-08-24,2026-08-24
LOAN002386,CUS000743,INS000002,Personal,139867.75,99794.5,14.108,Active,2025-02-19,2028-02-19
LOAN002387,CUS001629,INS000005,Home,766240.0,515371.49,10.748,Active,2023-05-07,2024-05-07
LOAN002388,CUS003515,INS000005,Auto,50000.0,1260.44,12.045,Active,2023-07-06,2028-07-06
LOAN002389,CUS008279,INS000001,Personal,68823.05,41396.21,13.569,Active,2022-05-25,2023-05-25
LOAN002390,CUS005639,INS000005,Auto,860409.51,638506.15,9.716,Active,2025-01-19,2027-01-19
LOAN002391,CUS002349,INS000002,Education,211177.74,39050.99,17.571,Active,2025-01-28,2027-01-28
LOAN002392,CUS009071,INS000002,Personal,271703.67,167841.59,9.394,Active,2025-06-03,2026-06-03
LOAN002393,CUS005435,INS000002,Personal,228293.55,22158.13,11.362,Closed,2025-01-24,2030-01-24
LOAN002394,CUS009748,INS000004,Personal,145343.09,98120.04,14.601,Active,2023-07-07,2028-07-07
LOAN002395,CUS002089,INS000001,Personal,174841.68,162870.29,13.431,Closed,2023-07-21,2025-07-21
LOAN002396,CUS005813,INS000003,Home,101387.88,72542.24,10.539,Closed,2021-10-12,2026-10-12
LOAN002397,CUS002968,INS000005,Personal,174844.4,34066.71,14.187,Active,2022-09-20,2027-09-20
LOAN002398,CUS006182,INS000001,Auto,98007.73,56030.21,15.245,Closed,2022-11-16,2026-11-16
LOAN002399,CUS003959,INS000004,Home,131170.09,68385.56,7.63,Active,2026-03-06,2031-03-06
LOAN002400,CUS004771,INS000001,Home,315367.4,35294.07,7.527,Active,2022-12-03,2023-12-03
LOAN002401,CUS004841,INS000003,Auto,476747.7,271304.99,10.233,Active,2025-08-22,2029-08-22
LOAN002402,CUS009656,INS000005,Auto,50000.0,26222.17,14.631,Active,2023-07-05,2027-07-05
LOAN002403,CUS008954,INS000005,Personal,218204.06,23909.64,13.735,Active,2021-11-08,2022-11-08
LOAN002404,CUS005515,INS000001,Personal,175590.18,50922.91,13.595,Active,2022-07-29,2027-07-29
LOAN002405,CUS009952,INS000001,Personal,215964.19,170092.1,10.015,Active,2025-01-24,2026-01-24
LOAN002406,CUS009325,INS000005,Education,527095.05,391944.58,15.167,Active,2022-07-06,2024-07-06
LOAN002407,CUS007982,INS000005,Personal,291919.4,11640.45,17.652,Active,2025-03-09,2028-03-09
LOAN002408,CUS002028,INS000004,Education,124009.4,54148.32,12.023,Active,2025-09-16,2026-09-16
LOAN002409,CUS003662,INS000003,Personal,114781.48,104050.42,12.681,Closed,2024-06-23,2025-06-23
LOAN002410,CUS008702,INS000004,Auto,136025.48,96573.98,15.637,Active,2025-12-29,2030-12-29
LOAN002411,CUS004804,INS000001,Personal,73709.13,8667.69,14.61,Closed,2021-10-04,2024-10-04
LOAN002412,CUS000075,INS000005,Personal,117004.72,98046.73,14.675,Active,2025-12-04,2026-12-04
LOAN002413,CUS005291,INS000003,Education,50000.0,4306.47,11.394,Active,2024-03-14,2026-03-14
LOAN002414,CUS002392,INS000001,Auto,948536.48,407650.39,13.199,Active,2023-06-06,2028-06-06
LOAN002415,CUS006470,INS000001,Personal,336823.48,251397.7,12.873,Active,2024-01-28,2025-01-28
LOAN002416,CUS004629,INS000003,Education,332181.2,128285.26,9.207,Active,2025-06-13,2027-06-13
LOAN002417,CUS008768,INS000001,Personal,106389.85,48174.39,11.976,Closed,2023-02-05,2027-02-05
LOAN002418,CUS008234,INS000004,Personal,152414.27,103152.82,8.388,Active,2022-10-16,2027-10-16
LOAN002419,CUS003151,INS000001,Personal,104551.42,17216.47,10.021,Active,2021-08-11,2024-08-11
LOAN002420,CUS001692,INS000004,Education,209935.5,153708.08,10.908,Active,2023-11-07,2028-11-07
LOAN002421,CUS009292,INS000005,Personal,114001.67,56183.84,9.99,Active,2022-05-21,2024-05-21
LOAN002422,CUS009277,INS000001,Personal,1824533.64,621903.1,10.804,Closed,2023-06-18,2027-06-18
LOAN002423,CUS005900,INS000005,Personal,223952.77,18822.33,16.977,Active,2023-07-22,2027-07-22
LOAN002424,CUS006212,INS000003,Home,251380.29,116105.7,8.046,Closed,2023-09-23,2024-09-23
LOAN002425,CUS004090,INS000005,Education,89467.01,84046.81,9.459,Defaulted,2024-01-12,2026-01-12
LOAN002426,CUS008558,INS000005,Personal,50000.0,18751.54,12.35,Active,2023-08-12,2024-08-12
LOAN002427,CUS000632,INS000001,Auto,112977.83,60929.63,11.616,Active,2022-11-13,2026-11-13
LOAN002428,CUS008825,INS000004,Auto,471833.72,247894.23,16.456,Defaulted,2025-09-24,2026-09-24
LOAN002429,CUS007925,INS000001,Personal,144481.9,84692.92,7.748,Defaulted,2022-03-13,2026-03-13
LOAN002430,CUS004427,INS000003,Auto,423936.62,561.74,9.999,Closed,2024-08-31,2029-08-31
LOAN002431,CUS008137,INS000001,Personal,317244.66,69680.3,14.593,Active,2024-12-06,2026-12-06
LOAN002432,CUS009445,INS000002,Auto,590017.01,397844.53,9.778,Defaulted,2024-10-26,2026-10-26
LOAN002433,CUS003887,INS000004,Personal,166177.18,96507.83,14.325,Closed,2025-01-09,2028-01-09
LOAN002434,CUS007301,INS000004,Home,116865.58,18495.47,15.255,Defaulted,2024-06-22,2027-06-22
LOAN002435,CUS001363,INS000004,Auto,50000.0,11282.38,16.116,Active,2022-04-12,2027-04-12
LOAN002436,CUS002995,INS000001,Personal,187012.1,93974.16,10.477,Closed,2024-02-27,2025-02-27
LOAN002437,CUS005932,INS000003,Home,172625.33,101390.82,10.584,Active,2025-11-27,2028-11-27
LOAN002438,CUS007682,INS000004,Education,353613.44,74759.98,11.371,Defaulted,2023-09-17,2025-09-17
LOAN002439,CUS007389,INS000003,Personal,249816.5,17775.11,14.364,Active,2022-06-13,2026-06-13
LOAN002440,CUS000646,INS000002,Auto,62325.22,50545.5,13.341,Active,2025-10-13,2026-10-13
LOAN002441,CUS002703,INS000002,Personal,126587.39,18667.53,9.312,Active,2023-06-24,2026-06-24
LOAN002442,CUS009917,INS000003,Home,403468.83,51080.73,10.649,Closed,2025-08-27,2030-08-27
LOAN002443,CUS007204,INS000005,Education,183860.16,117922.39,16.218,Defaulted,2024-11-08,2026-11-08
LOAN002444,CUS009897,INS000001,Home,51607.81,14250.08,9.773,Active,2022-12-19,2024-12-19
LOAN002445,CUS003336,INS000001,Home,175381.9,16551.34,8.437,Active,2026-07-13,2029-07-13
LOAN002446,CUS001682,INS000001,Personal,545594.19,485118.88,15.473,Active,2025-09-17,2030-09-17
LOAN002447,CUS004350,INS000003,Personal,121058.27,20610.66,8.443,Active,2024-10-20,2027-10-20
LOAN002448,CUS002863,INS000004,Education,224367.11,141700.79,13.552,Active,2022-03-19,2024-03-19
LOAN002449,CUS004862,INS000004,Personal,382907.77,170024.4,14.432,Active,2025-07-28,2027-07-28
LOAN002450,CUS000985,INS000003,Personal,119665.46,9143.11,17.59,Active,2023-01-03,2026-01-03
LOAN002451,CUS006446,INS000005,Home,444750.58,93743.43,16.342,Active,2023-07-04,2028-07-04
LOAN002452,CUS009220,INS000001,Personal,216694.08,109827.91,8.468,Active,2025-07-27,2027-07-27
LOAN002453,CUS001805,INS000005,Home,117022.68,24427.15,10.396,Defaulted,2023-04-11,2024-04-11
LOAN002454,CUS005683,INS000002,Home,667870.63,263988.95,16.313,Active,2025-05-05,2030-05-05
LOAN002455,CUS001693,INS000001,Education,156446.39,48258.96,14.111,Active,2022-09-06,2024-09-06
LOAN002456,CUS001132,INS000001,Education,66233.96,51657.56,16.397,Active,2024-01-30,2027-01-30
LOAN002457,CUS002477,INS000001,Personal,72605.15,61495.14,11.855,Closed,2022-12-06,2027-12-06
LOAN002458,CUS007043,INS000005,Personal,359084.21,154215.16,14.96,Active,2025-08-05,2028-08-05
LOAN002459,CUS004244,INS000005,Personal,517702.39,349383.15,8.905,Active,2021-12-12,2026-12-12
LOAN002460,CUS006704,INS000003,Auto,113151.56,24217.77,12.346,Active,2024-05-28,2028-05-28
LOAN002461,CUS007568,INS000002,Auto,266000.14,119768.19,8.489,Closed,2024-01-06,2029-01-06
LOAN002462,CUS004112,INS000001,Auto,198417.21,31202.48,11.542,Active,2022-07-21,2023-07-21
LOAN002463,CUS009162,INS000001,Personal,807776.83,277301.15,16.616,Active,2025-02-02,2030-02-02
LOAN002464,CUS003404,INS000003,Home,116325.64,8567.03,15.223,Closed,2026-02-09,2031-02-09
LOAN002465,CUS003645,INS000004,Home,88341.76,41353.48,8.394,Active,2022-10-30,2025-10-30
LOAN002466,CUS003522,INS000003,Home,644367.52,191023.7,12.688,Active,2022-09-11,2024-09-11
LOAN002467,CUS008968,INS000005,Auto,77190.38,6815.55,17.992,Defaulted,2025-08-31,2029-08-31
LOAN002468,CUS002185,INS000004,Personal,173907.91,133192.12,17.202,Active,2025-12-09,2028-12-09
LOAN002469,CUS000558,INS000005,Personal,153562.97,110964.03,8.095,Closed,2022-06-21,2026-06-21
