ticket_id,customer_id,institution_id,issue_category,priority,status,created_date,resolved_date
TKT002963,CUS006928,INS000005,Transaction Issue,Low,Closed,2026-07-19,2026-07-20
TKT002964,CUS005093,INS000002,Fraud Report,High,Closed,2026-01-30,2026-02-02
TKT002965,CUS003063,INS000003,Fraud Report,Medium,Closed,2024-08-31,2024-09-02
TKT002966,CUS006262,INS000003,Fraud Report,Medium,Resolved,2025-10-04,2025-10-06
TKT002967,CUS001037,INS000002,Loan Query,Medium,Closed,2024-08-18,2024-08-20
TKT002968,CUS006111,INS000002,Technical Issue,Medium,Resolved,2026-05-15,2026-05-20
TKT002969,CUS006817,INS000002,Transaction Issue,Medium,Closed,2025-05-13,2025-05-17
TKT002970,CUS003073,INS000005,Card Issue,Medium,Resolved,2025-02-22,2025-02-23
TKT002971,CUS003379,INS000004,Fraud Report,Low,Resolved,2025-02-15,2025-02-16
TKT002972,CUS002833,INS000005,Fraud Report,High,Resolved,2026-04-05,2026-04-08
TKT002973,CUS008164,INS000005,Technical Issue,Low,Resolved,2025-01-31,2025-02-02
TKT002974,CUS003162,INS000003,Payment Issue,Medium,Resolved,2025-07-15,2025-07-17
TKT002975,CUS002364,INS000004,Transaction Issue,High,Resolved,2025-04-27,2025-05-02
TKT002976,CUS003560,INS000003,Card Issue,Medium,Resolved,2025-11-24,2025-12-01
TKT002977,CUS002341,INS000003,Fraud Report,Medium,Closed,2026-05-24,2026-05-31
TKT002978,CUS009041,INS000002,Transaction Issue,Medium,Resolved,2025-02-23,2025-02-25
TKT002979,CUS002167,INS000003,Card Issue,Low,Resolved,2024-11-04,2024-11-06
TKT002980,CUS008091,INS000005,Card Issue,Low,Resolved,2025-07-21,2025-07-27
TKT002981,CUS000529,INS000005,Technical Issue,Low,Closed,2024-10-14,2024-10-17
TKT002982,CUS004578,INS000003,Payment Issue,Medium,Closed,2024-09-03,2024-09-10
TKT002983,CUS008932,INS000004,Transaction Issue,Low,Closed,2025-01-09,2025-01-13
TKT002984,CUS006859,INS000001,Payment Issue,High,In Progress,2024-10-09,
TKT002985,CUS003826,INS000005,Payment Issue,Low,Closed,2026-06-01,2026-06-03
TKT002986,CUS002211,INS000002,Account Issue,Low,In Progress,2026-02-23,
TKT002987,CUS005669,INS000005,Payment Issue,Medium,In Progress,2026-04-06,
TKT002988,CUS005561,INS000004,Transaction Issue,Medium,Closed,2025-08-20,2025-08-22
TKT002989,CUS006031,INS000005,Fraud Report,High,Closed,2024-12-20,2024-12-27
TKT002990,CUS007882,INS000001,Payment Issue,Medium,Closed,2024-12-17,2024-12-24
TKT002991,CUS006765,INS000002,Fraud Report,High,Resolved,2026-08-08,2026-08-14
TKT002992,CUS002318,INS000004,Transaction Issue,Low,Closed,2025-08-15,2025-08-22
TKT002993,CUS006648,INS000002,Card Issue,Low,Closed,2025-07-19,2025-07-21
TKT002994,CUS006159,INS000001,Loan Query,Low,Resolved,2026-04-03,2026-04-08
TKT002995,CUS009647,INS000005,Fraud Report,Medium,Closed,2024-10-24,2024-10-27
TKT002996,CUS008554,INS000003,Loan Query,Medium,Open,2025-05-23,
TKT002997,CUS002320,INS000003,Card Issue,Medium,Open,2026-01-31,
TKT002998,CUS007497,INS000005,Fraud Report,Medium,Resolved,2026-01-14,2026-01-16
TKT002999,CUS008930,INS000005,Payment Issue,Medium,Closed,2025-01-01,2025-01-04
TKT003000,CUS004850,INS000001,Payment Issue,High,Resolved,2024-08-31,2024-09-02
TKT003001,CUS009878,INS000003,Payment Issue,Low,Closed,2024-11-24,2024-11-28
TKT003002,CUS002075,INS000004,Payment Issue,Critical,Closed,2024-08-25,2024-09-01
TKT003003,CUS000542,INS000002,Transaction Issue,High,Resolved,2025-09-23,2025-09-25
TKT003004,CUS001640,INS000003,Transaction Issue,Medium,Closed,2024-12-30,2025-01-04
TKT003005,CUS001294,INS000002,Payment Issue,Medium,Resolved,2026-07-23,2026-07-25
TKT003006,CUS009662,INS000003,Fraud Report,High,Closed,2025-01-04,2025-01-08
TKT003007,CUS003326,INS000001,Technical Issue,Low,Resolved,2026-01-24,2026-01-30
TKT003008,CUS000304,INS000005,Transaction Issue,Low,Resolved,2026-05-19,2026-05-20
TKT003009,CUS004948,INS000004,Loan Query,Medium,Closed,2025-08-28,2025-08-30
TKT003010,CUS009561,INS000002,Transaction Issue,High,In Progress,2024-09-18,
TKT003011,CUS008430,INS000003,Fraud Report,Low,Resolved,2026-05-25,2026-05-29
TKT003012,CUS001996,INS000001,Transaction Issue,Low,In Progress,2026-03-08,
TKT003013,CUS005492,INS000003,Account Issue,High,Resolved,2026-05-02,2026-05-07
TKT003014,CUS002554,INS000002,Technical Issue,Medium,Closed,2025-10-24,2025-10-30
TKT003015,CUS005340,INS000004,Fraud Report,Low,Open,2026-03-26,
TKT003016,CUS008523,INS000002,Card Issue,High,Closed,2025-07-21,2025-07-28
TKT003017,CUS007890,INS000005,Payment Issue,Medium,Resolved,2025-06-04,2025-06-11
TKT003018,CUS004901,INS000004,Payment Issue,Low,Closed,2025-06-11,2025-06-14
TKT003019,CUS004675,INS000002,Account Issue,Medium,Resolved,2025-07-25,2025-07-27
TKT003020,CUS001184,INS000002,Account Issue,Low,In Progress,2025-07-18,
TKT003021,CUS008123,INS000003,Technical Issue,Low,Resolved,2025-10-20,2025-10-23
TKT003022,CUS003076,INS000002,Payment Issue,Low,Resolved,2024-12-29,2025-01-04
TKT003023,CUS001680,INS000003,Transaction Issue,Critical,Closed,2025-12-31,2026-01-07
TKT003024,CUS005928,INS000005,Fraud Report,Medium,Closed,2025-03-17,2025-03-20
TKT003025,CUS009127,INS000001,Payment Issue,Low,Closed,2024-09-17,2024-09-20
TKT003026,CUS001059,INS000002,Transaction Issue,Critical,Closed,2025-01-02,2025-01-09
TKT003027,CUS005241,INS000005,Card Issue,Low,Closed,2024-11-09,2024-11-13
TKT003028,CUS009609,INS000005,Account Issue,Medium,Open,2025-04-10,
TKT003029,CUS005025,INS000004,Transaction Issue,Low,Resolved,2024-11-27,2024-12-04
TKT003030,CUS004170,INS000002,Technical Issue,Medium,Closed,2024-11-15,2024-11-17
TKT003031,CUS004761,INS000005,Technical Issue,Low,Open,2025-06-03,
TKT003032,CUS002512,INS000003,Transaction Issue,High,Closed,2024-09-03,2024-09-10
TKT003033,CUS006512,INS000003,Technical Issue,Medium,Resolved,2024-08-10,2024-08-11
TKT003034,CUS002719,INS000005,Technical Issue,High,In Progress,2025-06-09,
TKT003035,CUS005036,INS000001,Transaction Issue,Medium,Resolved,2026-04-24,2026-04-27
TKT003036,CUS003334,INS000004,Payment Issue,Low,Resolved,2025-10-25,2025-10-29
TKT003037,CUS009033,INS000005,Technical Issue,Low,Resolved,2024-12-27,2024-12-29
TKT003038,CUS003935,INS000002,Transaction Issue,Medium,In Progress,2025-07-28,
TKT003039,CUS002089,INS000001,Fraud Report,Medium,Open,2025-08-25,
TKT003040,CUS008305,INS000003,Payment Issue,Low,Resolved,2026-04-21,2026-04-28
TKT003041,CUS002059,INS000004,Fraud Report,Low,Resolved,2026-07-11,2026-07-15
TKT003042,CUS008210,INS000004,Card Issue,Low,Closed,2026-06-13,2026-06-18
TKT003043,CUS006773,INS000002,Payment Issue,Low,Resolved,2025-04-25,2025-05-02
TKT003044,CUS001613,INS000001,Payment Issue,High,Resolved,2026-03-05,2026-03-08
TKT003045,CUS004881,INS000002,Account Issue,Medium,Resolved,2025-12-21,2025-12-27
TKT003046,CUS001125,INS000005,Transaction Issue,Medium,Resolved,2025-07-03,2025-07-04
TKT003047,CUS005848,INS000004,Account Issue,High,Resolved,2026-02-19,2026-02-24
TKT003048,CUS002935,INS000002,Payment Issue,Low,Resolved,2025-08-14,2025-08-15
TKT003049,CUS002411,INS000001,Account Issue,High,Resolved,2025-12-20,2025-12-27
TKT003050,CUS001023,INS000003,Fraud Report,Medium,Resolved,2025-04-04,2025-04-05
TKT003051,CUS000366,INS000005,Card Issue,High,Resolved,2025-03-12,2025-03-13
TKT003052,CUS004110,INS000003,Payment Issue,Medium,Closed,2026-02-20,2026-02-22
TKT003053,CUS002122,INS000005,Technical Issue,Medium,Resolved,2025-04-03,2025-04-05
TKT003054,CUS008460,INS000001,Transaction Issue,Medium,Closed,2026-02-18,2026-02-24
TKT003055,CUS006754,INS000002,Transaction Issue,Medium,Resolved,2026-07-30,2026-08-05
TKT003056,CUS004684,INS000004,Card Issue,High,Resolved,2026-06-22,2026-06-27
TKT003057,CUS008290,INS000004,Account Issue,Low,Resolved,2025-10-15,2025-10-20
TKT003058,CUS000890,INS000004,Transaction Issue,High,Resolved,2026-02-19,2026-02-24
TKT003059,CUS009388,INS000001,Account Issue,Low,Resolved,2025-08-06,2025-08-10
TKT003060,CUS009246,INS000001,Transaction Issue,Medium,Open,2025-02-28,
TKT003061,CUS005184,INS000005,Account Issue,High,Closed,2026-01-08,2026-01-15
TKT003062,CUS006555,INS000001,Payment Issue,Low,Resolved,2025-06-16,2025-06-21
TKT003063,CUS004192,INS000004,Transaction Issue,Medium,Resolved,2025-12-12,2025-12-15
TKT003064,CUS003506,INS000002,Account Issue,Critical,Closed,2024-12-03,2024-12-09
TKT003065,CUS006643,INS000001,Payment Issue,High,Open,2025-03-20,
TKT003066,CUS004683,INS000001,Technical Issue,Medium,Resolved,2025-02-24,2025-02-27
TKT003067,CUS001100,INS000002,Payment Issue,Low,Resolved,2025-09-05,2025-09-10
TKT003068,CUS006835,INS000002,Transaction Issue,Medium,Closed,2025-03-14,2025-03-21
TKT003069,CUS006022,INS000004,Transaction Issue,Medium,Closed,2024-11-14,2024-11-18
TKT003070,CUS002815,INS000004,Account Issue,Low,Resolved,2025-03-11,2025-03-13
TKT003071,CUS008369,INS000005,Loan Query,Medium,Closed,2025-03-23,2025-03-30
TKT003072,CUS006265,INS000005,Transaction Issue,Low,Resolved,2024-10-19,2024-10-24
TKT003073,CUS005147,INS000002,Transaction Issue,Low,Resolved,2026-01-05,2026-01-06
TKT003074,CUS001175,INS000004,Loan Query,High,In Progress,2026-08-02,
TKT003075,CUS004946,INS000001,Loan Query,Low,Closed,2025-04-30,2025-05-07
TKT003076,CUS000900,INS000003,Card Issue,High,Resolved,2026-06-19,2026-06-23
TKT003077,CUS005983,INS000001,Loan Query,Low,Resolved,2026-03-18,2026-03-20
TKT003078,CUS005364,INS000001,Technical Issue,Low,In Progress,2025-09-25,
TKT003079,CUS002443,INS000002,Fraud Report,Medium,Resolved,2025-09-12,2025-09-19
TKT003080,CUS006234,INS000001,Transaction Issue,High,Closed,2026-02-11,2026-02-15
TKT003081,CUS003721,INS000003,Fraud Report,High,In Progress,2026-03-23,
TKT003082,CUS002198,INS000005,Technical Issue,Low,Closed,2025-07-13,2025-07-16
TKT003083,CUS007138,INS000004,Loan Query,Medium,Closed,2025-10-08,2025-10-09
TKT003084,CUS008304,INS000005,Account Issue,Low,Resolved,2024-10-21,2024-10-28
TKT003085,CUS001500,INS000004,Fraud Report,High,Closed,2026-01-01,2026-01-03
TKT003086,CUS005283,INS000004,Payment Issue,Medium,Resolved,2025-02-11,2025-02-16
TKT003087,CUS004181,INS000001,Card Issue,Low,In Progress,2026-05-10,
TKT003088,CUS004752,INS000002,Card Issue,Low,Resolved,2026-02-22,2026-02-26
TKT003089,CUS005836,INS000002,Transaction Issue,High,Resolved,2025-12-15,2025-12-18
TKT003090,CUS005934,INS000004,Technical Issue,High,In Progress,2026-03-25,
TKT003091,CUS001325,INS000002,Fraud Report,Low,Resolved,2026-06-23,2026-06-29
TKT003092,CUS001512,INS000002,Account Issue,Medium,Closed,2026-01-08,2026-01-11
TKT003093,CUS003436,INS000003,Payment Issue,Medium,Resolved,2025-03-07,2025-03-13
TKT003094,CUS000734,INS000002,Technical Issue,Low,Resolved,2024-10-28,2024-11-03
TKT003095,CUS008413,INS000004,Card Issue,Critical,Resolved,2025-02-08,2025-02-14
TKT003096,CUS002946,INS000002,Card Issue,High,Resolved,2026-07-13,2026-07-19
TKT003097,CUS000455,INS000004,Technical Issue,High,Closed,2025-02-05,2025-02-07
TKT003098,CUS007959,INS000004,Transaction Issue,Medium,Resolved,2024-09-20,2024-09-22
TKT003099,CUS009866,INS000003,Card Issue,High,Resolved,2026-06-21,2026-06-24
TKT003100,CUS007677,INS000002,Transaction Issue,Low,Closed,2026-01-07,2026-01-09
TKT003101,CUS001887,INS000001,Technical Issue,High,Resolved,2026-01-25,2026-01-31
TKT003102,CUS009950,INS000001,Transaction Issue,High,Open,2025-03-19,
TKT003103,CUS002178,INS000003,Payment Issue,Medium,Closed,2025-05-12,2025-05-15
TKT003104,CUS007960,INS000005,Transaction Issue,High,Closed,2024-08-17,2024-08-23
TKT003105,CUS008186,INS000003,Transaction Issue,High,Closed,2026-06-19,2026-06-23
TKT003106,CUS000312,INS000003,Transaction Issue,High,In Progress,2025-01-31,
TKT003107,CUS000640,INS000005,Transaction Issue,Low,Resolved,2024-11-02,2024-11-09
TKT003108,CUS002975,INS000003,Payment Issue,High,Open,2025-05-08,
TKT003109,CUS005808,INS000002,Loan Query,Low,Closed,2025-08-25,2025-08-28
TKT003110,CUS008475,INS000002,Account Issue,Low,Open,2025-01-23,
TKT003111,CUS007936,INS000003,Fraud Report,Low,Resolved,2024-11-20,2024-11-24
TKT003112,CUS002940,INS000003,Technical Issue,High,Resolved,2025-07-15,2025-07-19
TKT003113,CUS009384,INS000005,Account Issue,Medium,Resolved,2025-12-17,2025-12-24
TKT003114,CUS005687,INS000004,Transaction Issue,High,Closed,2026-02-10,2026-02-16
TKT003115,CUS003364,INS000001,Payment Issue,High,Resolved,2025-06-04,2025-06-09
TKT003116,CUS005761,INS000005,Account Issue,Low,Open,2025-04-06,
TKT003117,CUS003791,INS000001,Payment Issue,High,Open,2025-05-10,
TKT003118,CUS004741,INS000005,Transaction Issue,Critical,Closed,2025-02-24,2025-03-03
TKT003119,CUS000732,INS000005,Loan Query,Medium,Resolved,2026-08-01,2026-08-04
TKT003120,CUS005543,INS000004,Loan Query,Medium,Resolved,2025-06-25,2025-06-27
TKT003121,CUS007881,INS000005,Technical Issue,Medium,Open,2025-10-04,
TKT003122,CUS000034,INS000001,Loan Query,Low,Resolved,2026-04-15,2026-04-21
TKT003123,CUS001202,INS000004,Payment Issue,High,Resolved,2026-03-24,2026-03-30
TKT003124,CUS002097,INS000001,Payment Issue,Low,Open,2026-02-08,
TKT003125,CUS000244,INS000003,Payment Issue,Medium,Closed,2025-04-15,2025-04-20
TKT003126,CUS008031,INS000003,Payment Issue,High,Open,2025-10-08,
TKT003127,CUS002341,INS000003,Card Issue,Low,Closed,2026-01-28,2026-02-02
TKT003128,CUS005655,INS000003,Payment Issue,Critical,Resolved,2025-10-24,2025-10-30
TKT003129,CUS003929,INS000002,Card Issue,Low,Resolved,2026-01-14,2026-01-15
TKT003130,CUS007718,INS000003,Loan Query,High,Resolved,2025-11-28,2025-12-03
TKT003131,CUS000516,INS000003,Fraud Report,Medium,Resolved,2026-01-18,2026-01-23
TKT003132,CUS000748,INS000003,Card Issue,Medium,Resolved,2025-04-27,2025-05-03
TKT003133,CUS005599,INS000004,Payment Issue,High,Closed,2025-04-09,2025-04-11
TKT003134,CUS007579,INS000001,Technical Issue,Low,Resolved,2025-07-01,2025-07-07
TKT003135,CUS005021,INS000004,Fraud Report,Low,Resolved,2025-06-25,2025-06-28
TKT003136,CUS005265,INS000004,Transaction Issue,Low,Open,2025-02-26,
TKT003137,CUS003876,INS000002,Card Issue,Low,Open,2026-01-21,
TKT003138,CUS008498,INS000004,Account Issue,High,Resolved,2025-02-17,2025-02-20
TKT003139,CUS008452,INS000005,Transaction Issue,Medium,Resolved,2026-06-18,2026-06-20
TKT003140,CUS001337,INS000002,Fraud Report,Low,Closed,2026-07-01,2026-07-08
TKT003141,CUS000538,INS000003,Fraud Report,High,Closed,2025-01-24,2025-01-27
TKT003142,CUS000215,INS000003,Account Issue,Medium,Resolved,2024-12-22,2024-12-25
TKT003143,CUS008238,INS000005,Technical Issue,Medium,Resolved,2025-08-17,2025-08-23
TKT003144,CUS002943,INS000004,Account Issue,Low,Resolved,2025-05-05,2025-05-06
TKT003145,CUS001151,INS000001,Account Issue,Critical,Closed,2025-06-06,2025-06-12
TKT003146,CUS005025,INS000004,Transaction Issue,Low,Open,2026-07-25,
TKT003147,CUS005884,INS000001,Loan Query,Low,Resolved,2026-04-27,2026-04-30
TKT003148,CUS000024,INS000001,Transaction Issue,Medium,Resolved,2026-02-07,2026-02-11
TKT003149,CUS004816,INS000005,Fraud Report,High,Resolved,2026-03-26,2026-03-31
TKT003150,CUS006274,INS000005,Transaction Issue,Low,Open,2026-01-21,
TKT003151,CUS006787,INS000001,Technical Issue,Medium,Closed,2026-01-28,2026-02-02
TKT003152,CUS009287,INS000001,Loan Query,Medium,Resolved,2025-01-18,2025-01-24
TKT003153,CUS002386,INS000001,Transaction Issue,High,Open,2026-02-21,
TKT003154,CUS009961,INS000004,Transaction Issue,High,Open,2025-07-29,
TKT003155,CUS007039,INS000003,Transaction Issue,High,In Progress,2025-10-07,
TKT003156,CUS002859,INS000005,Transaction Issue,Medium,Open,2025-11-03,
TKT003157,CUS008572,INS000002,Payment Issue,Medium,Closed,2026-07-01,2026-07-07
TKT003158,CUS007732,INS000004,Loan Query,High,In Progress,2026-06-23,
TKT003159,CUS003734,INS000001,Payment Issue,Low,Closed,2024-08-18,2024-08-21
TKT003160,CUS000607,INS000004,Transaction Issue,Medium,Resolved,2026-06-17,2026-06-19
TKT003161,CUS002762,INS000001,Fraud Report,Low,Resolved,2025-05-20,2025-05-22
TKT003162,CUS000773,INS000004,Account Issue,Medium,Closed,2024-08-12,2024-08-17
TKT003163,CUS005020,INS000001,Fraud Report,Low,Resolved,2024-09-22,2024-09-29
TKT003164,CUS004678,INS000003,Transaction Issue,Medium,Resolved,2026-03-19,2026-03-25
TKT003165,CUS006140,INS000002,Loan Query,Low,Resolved,2026-03-27,2026-03-29
TKT003166,CUS006158,INS000004,Fraud Report,High,Resolved,2025-04-03,2025-04-05
TKT003167,CUS006726,INS000003,Payment Issue,Low,Open,2026-03-20,
TKT003168,CUS006353,INS000005,Transaction Issue,Low,Resolved,2025-02-25,2025-02-28
TKT003169,CUS005266,INS000004,Fraud Report,Low,Resolved,2025-01-20,2025-01-21
TKT003170,CUS009451,INS000002,Fraud Report,Low,Closed,2025-01-25,2025-01-30
TKT003171,CUS007114,INS000005,Account Issue,Medium,In Progress,2025-08-25,
TKT003172,CUS002239,INS000002,Card Issue,Low,Resolved,2025-10-24,2025-10-30
TKT003173,CUS009590,INS000001,Technical Issue,Medium,Resolved,2025-06-24,2025-06-28
TKT003174,CUS009767,INS000002,Transaction Issue,High,Open,2025-08-22,
TKT003175,CUS003849,INS000001,Account Issue,Medium,Resolved,2024-12-18,2024-12-24
TKT003176,CUS003737,INS000005,Transaction Issue,Medium,Closed,2025-09-30,2025-10-02
TKT003177,CUS000331,INS000003,Technical Issue,Medium,Resolved,2024-12-14,2024-12-19
TKT003178,CUS004396,INS000005,Card Issue,High,In Progress,2025-12-24,
TKT003179,CUS002400,INS000001,Card Issue,Low,Closed,2025-06-25,2025-07-01
TKT003180,CUS008521,INS000004,Transaction Issue,Critical,Resolved,2025-10-18,2025-10-19
TKT003181,CUS003057,INS000003,Transaction Issue,Medium,Open,2025-03-27,
TKT003182,CUS008558,INS000005,Card Issue,High,Closed,2026-07-18,2026-07-22
TKT003183,CUS003860,INS000002,Payment Issue,Medium,Resolved,2024-12-28,2025-01-02
TKT003184,CUS002293,INS000003,Transaction Issue,Medium,Closed,2026-01-14,2026-01-21
TKT003185,CUS008432,INS000003,Account Issue,Low,Closed,2025-11-15,2025-11-19
TKT003186,CUS005129,INS000002,Technical Issue,Low,Closed,2026-07-08,2026-07-15
TKT003187,CUS001900,INS000004,Payment Issue,Medium,Resolved,2026-05-16,2026-05-20
TKT003188,CUS008836,INS000002,Transaction Issue,High,Resolved,2024-09-12,2024-09-17
TKT003189,CUS002510,INS000004,Transaction Issue,High,Resolved,2026-01-15,2026-01-21
TKT003190,CUS006374,INS000004,Payment Issue,Medium,Resolved,2025-12-04,2025-12-05
TKT003191,CUS001060,INS000005,Fraud Report,High,Resolved,2025-09-26,2025-10-03
TKT003192,CUS002984,INS000001,Fraud Report,Medium,Resolved,2025-06-12,2025-06-14
TKT003193,CUS006743,INS000004,Loan Query,Low,Resolved,2025-12-02,2025-12-06
TKT003194,CUS002181,INS000005,Account Issue,Critical,Open,2025-11-03,
TKT003195,CUS007066,INS000001,Card Issue,High,Resolved,2026-04-17,2026-04-19
TKT003196,CUS005424,INS000002,Payment Issue,Medium,In Progress,2025-11-01,
TKT003197,CUS008028,INS000002,Account Issue,High,Resolved,2025-10-08,2025-10-13
TKT003198,CUS009757,INS000005,Fraud Report,Medium,Resolved,2025-08-13,2025-08-15
TKT003199,CUS008659,INS000002,Fraud Report,High,Resolved,2025-10-24,2025-10-26
TKT003200,CUS005391,INS000004,Fraud Report,Critical,Closed,2026-02-18,2026-02-25
TKT003201,CUS006557,INS000001,Payment Issue,Low,Resolved,2025-07-28,2025-08-04
TKT003202,CUS006848,INS000003,Account Issue,Medium,Closed,2025-08-14,2025-08-16
TKT003203,CUS004668,INS000004,Loan Query,Medium,Closed,2024-11-01,2024-11-04
TKT003204,CUS001462,INS000004,Fraud Report,Medium,Closed,2025-10-01,2025-10-05
TKT003205,CUS008844,INS000003,Loan Query,Medium,Closed,2026-06-12,2026-06-17
TKT003206,CUS006280,INS000003,Transaction Issue,Medium,Closed,2025-10-29,2025-11-03
TKT003207,CUS005586,INS000003,Card Issue,Medium,Resolved,2026-06-09,2026-06-10
TKT003208,CUS008393,INS000003,Account Issue,Medium,Closed,2026-04-11,2026-04-12
TKT003209,CUS002786,INS000003,Account Issue,Low,In Progress,2026-08-02,
TKT003210,CUS002099,INS000001,Payment Issue,High,Resolved,2024-10-10,2024-10-11
TKT003211,CUS009574,INS000005,Fraud Report,Low,Closed,2024-09-22,2024-09-24
TKT003212,CUS004177,INS000002,Card Issue,Low,Resolved,2026-02-13,2026-02-16
TKT003213,CUS005159,INS000004,Payment Issue,Medium,Resolved,2026-01-11,2026-01-17
TKT003214,CUS000096,INS000003,Payment Issue,Low,Resolved,2025-03-30,2025-03-31
TKT003215,CUS004743,INS000003,Loan Query,Medium,Resolved,2025-01-15,2025-01-17
TKT003216,CUS001949,INS000002,Transaction Issue,Medium,In Progress,2026-03-03,
TKT003217,CUS000470,INS000004,Card Issue,Low,Resolved,2025-10-31,2025-11-07
TKT003218,CUS007547,INS000001,Account Issue,Medium,Resolved,2026-02-01,2026-02-04
TKT003219,CUS001588,INS000001,Fraud Report,Low,Open,2026-05-27,
TKT003220,CUS004355,INS000003,Account Issue,High,Closed,2025-05-28,2025-06-01
TKT003221,CUS000822,INS000004,Technical Issue,Low,Closed,2025-01-14,2025-01-19
TKT003222,CUS006149,INS000001,Technical Issue,High,Closed,2026-06-20,2026-06-25
TKT003223,CUS001533,INS000001,Payment Issue,High,Closed,2025-08-03,2025-08-08
